Choice_r,IF_sens_r,reliab_avg,reliab_min,Infrast_end,π_end,d_end,Δμ_pc
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.25
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.24
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.23
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.22
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.21
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.2
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.19
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.18
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.17
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.16
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.15
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.14
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.13
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.12
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.11
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.1
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.09
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.08
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.07
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.06
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.05
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.04
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.03
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.02
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.01
0.11,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,0.0
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-1.0
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.99
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.98
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.97
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.96
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.95
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.94
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.93
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.92
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.91
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.9
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.89
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.88
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.87
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.86
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.85
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.84
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.83
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.82
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.81
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.8
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.79
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.78
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.77
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.76
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.75
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.74
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.73
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.72
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.71
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.7
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.69
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.68
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.67
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.66
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.65
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.64
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.63
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.62
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.61
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.6
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.59
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.58
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.57
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.56
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.55
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.54
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.53
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.52
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.51
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.5
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.49
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.48
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.47
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.46
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.45
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.44
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.43
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.42
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.41
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.4
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.39
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.38
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.37
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.36
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.35
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.34
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.33
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.32
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.31
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.3
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.29
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.28
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.27
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.26
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.25
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.24
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.23
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.22
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.21
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.2
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.19
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.18
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.17
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.16
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.15
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.14
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.13
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.12
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.11
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.1
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.09
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.08
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.07
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.06
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.05
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.04
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.03
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.02
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.01
0.12,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,0.0
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-1.0
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.99
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.98
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.97
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.96
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.95
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.94
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.93
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.92
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.91
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.9
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.89
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.88
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.87
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.86
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.85
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.84
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.83
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.82
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.81
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.8
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.79
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.78
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.77
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.76
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.75
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.74
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.73
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.72
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.71
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.7
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.69
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.68
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.67
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.66
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.65
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.64
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.63
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.62
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.61
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.6
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.59
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.58
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.57
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.56
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.55
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.54
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.53
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.52
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.51
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.5
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.49
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.48
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.47
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.46
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.45
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.44
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.43
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.42
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.41
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.4
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.39
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.38
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.37
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.36
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.35
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.34
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.33
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.32
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.31
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.3
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.29
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.28
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.27
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.26
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.25
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.24
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.23
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.22
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.21
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.2
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.19
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.18
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.17
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.16
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.15
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.14
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.13
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.12
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.11
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.1
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.09
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.08
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.07
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.06
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.05
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.04
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.03
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.02
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.01
0.13,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,0.0
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-1.0
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.99
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.98
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.97
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.96
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.95
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.94
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.93
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.92
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.91
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.9
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.89
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.88
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.87
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.86
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.85
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.84
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.83
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.82
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.81
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.8
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.79
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.78
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.77
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.76
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.75
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.74
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.73
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.72
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.71
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.7
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.69
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.68
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.67
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.66
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.65
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.64
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.63
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.62
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.61
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.6
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.59
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.58
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.57
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.56
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.55
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.54
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.53
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.52
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.51
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.5
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.49
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.48
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.47
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.46
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.45
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.44
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.43
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.42
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.41
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.4
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.39
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.38
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.37
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.36
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.35
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.34
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.33
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.32
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.31
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.3
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.29
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.28
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.27
0.14,9.062250240634778,1.0,1.0,0.37185459365931184,NaN,163.01292326644543,-0.26
