MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.82,27.0,50.741692195039974,0.9949351410792152,0.90779842119002,155.53208840510132,289.22164675858124,-0.82
-0.81,27.0,50.758013851395816,0.9952551735567807,0.9132959127116594,155.61619901244754,289.22164688986203,-0.81
-0.8,27.0,50.77432386270655,0.9955749777001285,0.9187934042332991,155.70044691097652,289.2216469941506,-0.8
-0.79,27.0,50.79062222291111,0.9958945533904139,0.9242908957549388,155.78483063316958,289.2216470768349,-0.79
-0.78,27.0,50.80690892106998,0.996213900413137,0.9297883872765783,155.86148815211652,289.22164714226705,-0.78
-0.77,27.0,50.82318393917439,0.9965330184151842,0.9352858787982179,155.94610997940012,289.22164719395647,-0.77
-0.76,27.0,50.839447248552176,0.9968519068343564,0.9407833703198576,156.03086338858165,289.22164723473014,-0.76
-0.75,27.0,50.85569880383771,0.9971705647811316,0.9462808618414971,156.11574880449413,289.2216472668638,-0.75
-0.74,27.0,50.87193853281924,0.997488990839593,0.9517783533631368,156.2007616243989,289.22164729218923,-0.74
-0.73,27.0,50.88816631956814,0.9978071827366303,0.9572758448847765,156.2858997741368,289.22164731218174,-0.73
-0.72,27.0,50.9043819774116,0.9981251368119922,0.9627733364064158,156.3711110118632,289.22164732802895,-0.72
-0.71,27.0,50.92058520904187,0.9984428472361151,0.9682708279280555,156.44869744033818,289.22164734068065,-0.71
-0.7,27.0,50.9367755582266,0.9987603050632666,0.9737683194496952,156.53415837208132,289.22164735087165,-0.7
-0.69,27.0,50.95295238299447,0.9990774977057739,0.9792658109713349,156.61973891578052,289.2216473591159,-0.69
-0.68,27.0,50.96911493964859,0.9993944105813449,0.9847633024929742,156.70543733720285,289.2216473656791,-0.68
-0.67,27.0,50.98526273489337,0.999711034017517,0.990260794014614,156.79125288261076,289.22164737060274,-0.67
-0.66,27.0,50.995758285536255,0.9999168291281618,0.9957582855362537,156.8771863906173,289.221647373889,-0.66
-0.65,27.0,51.0,1.0,1.0,156.9566658295219,289.2216473757638,-0.65
-0.64,27.0,51.0,1.0,1.0,157.04283491480743,289.22164737669004,-0.64
-0.63,27.0,51.0,1.0,1.0,157.12909167540715,289.2216473771147,-0.63
-0.62,27.0,51.0,1.0,1.0,157.21543844837754,289.2216473773119,-0.62
-0.61,27.0,51.0,1.0,1.0,157.3018908299765,289.22164737741065,-0.61
-0.6,27.0,51.0,1.0,1.0,157.3884607299182,289.22164737746516,-0.6
-0.59,27.0,51.0,1.0,1.0,157.47514550748494,289.2216473774981,-0.59
-0.58,27.0,51.0,1.0,1.0,157.55877896524973,289.22164737751945,-0.58
-0.57,27.0,51.0,1.0,1.0,157.6455341649909,289.22164737753377,-0.57
-0.56,27.0,51.0,1.0,1.0,157.73239280184558,289.2216473775437,-0.56
-0.55,27.0,51.0,1.0,1.0,157.81935992827874,289.22164737755077,-0.55
-0.54,27.0,51.0,1.0,1.0,157.90643941061305,289.22164737755566,-0.54
-0.53,27.0,51.0,1.0,1.0,157.99363363621057,289.2216473775592,-0.53
-0.52,27.0,51.0,1.0,1.0,158.08094393539417,289.2216473775616,-0.52
-0.51,27.0,51.0,1.0,1.0,158.16842570852165,289.22164737756333,-0.51
-0.5,27.0,51.0,1.0,1.0,158.25601127746535,289.22164737756424,-0.5
-0.49,27.0,51.0,1.0,1.0,158.3436738924851,289.22164737756424,-0.49
-0.48,27.0,51.0,1.0,1.0,158.43145350183963,289.22164737756424,-0.48
-0.47,27.0,51.0,1.0,1.0,158.5193497579273,289.22164737756424,-0.47
-0.46,27.0,51.0,1.0,1.0,158.60736206217518,289.22164737756424,-0.46
-0.45,27.0,51.0,1.0,1.0,158.6954895082237,289.22164737756424,-0.45
-0.44,27.0,51.0,1.0,1.0,158.78373081493316,289.22164737756424,-0.44
-0.43,27.0,51.0,1.0,1.0,158.87208425630934,289.22164737756424,-0.43
-0.42,27.0,51.0,1.0,1.0,158.96054759614162,289.22164737756424,-0.42
-0.41,27.0,51.0,1.0,1.0,159.04911803747044,289.22164737756424,-0.41
-0.4,27.0,51.0,1.0,1.0,159.13779220105053,289.22164737756424,-0.4
-0.39,27.0,51.0,1.0,1.0,159.22656615329433,289.22164737756424,-0.39
-0.38,27.0,51.0,1.0,1.0,159.31528780078412,289.22164737756424,-0.38
-0.37,27.0,51.0,1.0,1.0,159.40405289104785,289.22164737756424,-0.37
-0.36,27.0,51.0,1.0,1.0,159.49291082838621,289.22164737756424,-0.36
-0.35,27.0,51.0,1.0,1.0,159.58034025731735,289.22164737756424,-0.35
-0.34,27.0,51.0,1.0,1.0,159.6678609712417,289.22164737756424,-0.34
-0.33,27.0,51.0,1.0,1.0,159.7494244827201,289.22164737756424,-0.33
-0.32,27.0,51.0,1.0,1.0,159.83053724954576,289.22164737756424,-0.32
-0.31,27.0,51.0,1.0,1.0,159.91184713390717,289.22164737756424,-0.31
-0.3,27.0,51.0,1.0,1.0,159.9934168707101,289.22164737756424,-0.3
-0.29,27.0,51.0,1.0,1.0,160.07536827845982,289.22164737756424,-0.29
-0.28,27.0,51.0,1.0,1.0,160.1579810049866,289.2216473775642,-0.28
-0.27,27.0,51.0,1.0,1.0,160.2420708075536,289.2216473775642,-0.27
-0.26,27.0,51.0,1.0,1.0,160.32334474906457,289.2216473775642,-0.26
-0.25,27.0,51.0,1.0,1.0,160.39070747017547,289.2216473775642,-0.25
-0.24,27.0,51.0,1.0,1.0,160.4642038526944,289.2216473775642,-0.24
-0.23,27.0,51.0,1.0,1.0,160.54820323335522,289.2216473775642,-0.23
-0.22,27.0,51.0,1.0,1.0,160.6332924420561,289.2216473775642,-0.22
-0.21,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.21
-0.2,27.0,51.0,1.0,1.0,160.63380577078317,289.2216473775642,-0.2
-0.19,27.0,51.0,1.0,1.0,160.63380577078323,289.2216473775642,-0.19
-0.18,27.0,51.0,1.0,1.0,160.63380577078317,289.2216473775642,-0.18
-0.17,27.0,51.0,1.0,1.0,160.63380577078317,289.2216473775642,-0.17
-0.16,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.16
-0.15,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.15
-0.14,27.0,51.0,1.0,1.0,160.63380577078308,289.2216473775642,-0.14
-0.13,27.0,51.0,1.0,1.0,160.63380577078314,289.2216473775642,-0.13
-0.12,27.0,51.0,1.0,1.0,160.63380577078325,289.2216473775642,-0.12
-0.11,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.11
-0.1,27.0,51.0,1.0,1.0,160.6338057707831,289.2216473775642,-0.1
-0.09,27.0,51.0,1.0,1.0,160.6338057707831,289.2216473775642,-0.09
-0.08,27.0,51.0,1.0,1.0,160.63380577078317,289.2216473775642,-0.08
-0.07,27.0,51.0,1.0,1.0,160.63380577078323,289.2216473775642,-0.07
-0.06,27.0,51.0,1.0,1.0,160.63380577078317,289.2216473775642,-0.06
