MagCAPShock,Conserv_Sens,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.74,0.3,50.962661477786526,0.9992678721134612,0.9826769990879943,156.8435454096625,257.746336810111,-0.74
-0.73,0.3,50.97967606878692,0.9996014915448416,0.9884638322686674,156.9302609202423,256.54457749470646,-0.73
-0.72,0.3,50.99425066544934,0.9998872679499872,0.9942506654493406,157.0170866099831,255.23170388014805,-0.72
-0.71,0.3,51.0,1.0,1.0,157.09572457577812,253.88675470862228,-0.71
-0.7,0.3,51.0,1.0,1.0,157.1827886488076,252.6588732970832,-0.7
-0.69,0.3,51.0,1.0,1.0,157.2699922696788,251.69440987430596,-0.69
-0.68,0.3,51.0,1.0,1.0,157.35733296854755,251.04014391399255,-0.68
-0.67,0.3,51.0,1.0,1.0,157.44479647348334,250.63985454485498,-0.67
-0.66,0.3,51.0,1.0,1.0,157.5323760717249,250.42003951484716,-0.66
-0.65,0.3,51.0,1.0,1.0,157.6200262460903,250.32378546524208,-0.65
-0.64,0.3,51.0,1.0,1.0,157.699336585366,250.31175384426746,-0.64
-0.63,0.3,51.0,1.0,1.0,157.78723546232013,250.35582340120993,-0.63
-0.62,0.3,51.0,1.0,1.0,157.87525007075104,250.43477543939707,-0.62
-0.61,0.3,51.0,1.0,1.0,157.96338006286922,250.53237820031939,-0.61
-0.6,0.3,51.0,1.0,1.0,158.05162550000355,250.6365748895734,-0.6
-0.59,0.3,51.0,1.0,1.0,158.1399868045712,250.73893349024985,-0.59
-0.58,0.3,51.0,1.0,1.0,158.2284010946118,250.8340595792576,-0.58
-0.57,0.3,51.0,1.0,1.0,158.30884057167555,250.9189533806842,-0.57
-0.56,0.3,51.0,1.0,1.0,158.39751355164287,250.99237797815732,-0.56
-0.55,0.3,51.0,1.0,1.0,158.48631005231422,251.05430125181698,-0.55
-0.54,0.3,51.0,1.0,1.0,158.57523180019928,251.1054441619014,-0.54
-0.53,0.3,51.0,1.0,1.0,158.66428081146162,251.14694075866873,-0.53
-0.52,0.3,51.0,1.0,1.0,158.7534593983405,251.18009852551486,-0.52
-0.51,0.3,51.0,1.0,1.0,158.84277017288986,251.20624040546386,-0.51
-0.5,0.3,51.0,1.0,1.0,158.92592312653707,251.22660881741254,-0.5
-0.49,0.3,51.0,1.0,1.0,159.01541320495787,251.2423141257521,-0.49
-0.48,0.3,51.0,1.0,1.0,159.1050266357816,251.2543133624564,-0.48
-0.47,0.3,51.0,1.0,1.0,159.19476118811653,251.26340840079314,-0.47
-0.46,0.3,51.0,1.0,1.0,159.28461422782746,251.27025573824048,-0.46
-0.45,0.3,51.0,1.0,1.0,159.37458289106283,251.27538241891932,-0.45
-0.44,0.3,51.0,1.0,1.0,159.46466443671025,251.27920443088553,-0.44
-0.43,0.3,51.0,1.0,1.0,159.55482243428526,251.28204524024216,-0.43
-0.42,0.3,51.0,1.0,1.0,159.64232074789263,251.28415307302575,-0.42
-0.41,0.3,51.0,1.0,1.0,159.73139317075604,251.28571621370267,-0.41
-0.4,0.3,51.0,1.0,1.0,159.82041438326291,251.2868760324673,-0.4
-0.39,0.3,51.0,1.0,1.0,159.9094037660797,251.28695647818645,-0.39
-0.38,0.3,51.0,1.0,1.0,159.99841104988857,251.28695479483494,-0.38
-0.37,0.3,51.0,1.0,1.0,160.0875440224241,251.28695322135303,-0.37
-0.36,0.3,51.0,1.0,1.0,160.17704643727495,251.2869517691329,-0.36
-0.35,0.3,51.0,1.0,1.0,160.26770297328872,251.28695043108053,-0.35
-0.34,0.3,51.0,1.0,1.0,160.34652600325563,251.28695014628093,-0.34
-0.33,0.3,51.0,1.0,1.0,160.41813340153846,251.28695015854098,-0.33
-0.32,0.3,51.0,1.0,1.0,160.5033235471243,251.28695015414547,-0.32
-0.31,0.3,51.0,1.0,1.0,160.58938686061668,251.28695014914481,-0.31
-0.3,0.3,51.0,1.0,1.0,160.63380577078317,251.2869501438091,-0.3
-0.29,0.3,51.0,1.0,1.0,160.6338057707831,251.28695013811526,-0.29
-0.28,0.3,51.0,1.0,1.0,160.63380577078317,251.28695003607882,-0.28
-0.27,0.3,51.0,1.0,1.0,160.63380577078314,251.2869487907391,-0.27
-0.26,0.3,51.0,1.0,1.0,160.6338057707832,251.2869469246169,-0.26
-0.25,0.3,51.0,1.0,1.0,160.63380577078317,251.2869441400774,-0.25
-0.24,0.3,51.0,1.0,1.0,160.6338057707832,251.2869403484186,-0.24
-0.23,0.3,51.0,1.0,1.0,160.63380577078314,251.28693977404131,-0.23
-0.22,0.3,51.0,1.0,1.0,160.6338057707832,251.28693901935767,-0.22
-0.21,0.3,51.0,1.0,1.0,160.6338057707832,251.28693821644538,-0.21
-0.2,0.3,51.0,1.0,1.0,160.63380577078317,251.28692885134257,-0.2
-0.19,0.3,51.0,1.0,1.0,160.63380577078323,251.28686977809795,-0.19
-0.18,0.3,51.0,1.0,1.0,160.63380577078317,251.28678579094378,-0.18
-0.17,0.3,51.0,1.0,1.0,160.63380577078317,251.28666672636092,-0.17
-0.16,0.3,51.0,1.0,1.0,160.6338057707832,251.2864984031839,-0.16
-0.15,0.3,51.0,1.0,1.0,160.6338057707832,251.28619621976821,-0.15
-0.14,0.3,51.0,1.0,1.0,160.63380577078308,251.28571538931433,-0.14
-0.13,0.3,51.0,1.0,1.0,160.63380577078314,251.28562190267223,-0.13
-0.12,0.3,51.0,1.0,1.0,160.63380577078325,251.2830478645015,-0.12
-0.11,0.3,51.0,1.0,1.0,160.6338057707832,251.27879118941254,-0.11
-0.1,0.3,51.0,1.0,1.0,160.6338057707831,251.272278073016,-0.1
-0.09,0.3,51.0,1.0,1.0,160.6338057707831,251.2623290468166,-0.09
-0.08,0.3,51.0,1.0,1.0,160.63380577078317,251.24713477651107,-0.08
-0.07,0.3,51.0,1.0,1.0,160.63380577078323,251.22389726348854,-0.07
-0.06,0.3,51.0,1.0,1.0,160.63380577078317,251.18822725510393,-0.06
-0.05,0.3,51.0,1.0,1.0,160.63380577078314,251.18496672160344,-0.05
-0.04,0.3,51.0,1.0,1.0,160.6338057707831,251.18496672160344,-0.04
-0.03,0.3,51.0,1.0,1.0,160.6338057707832,251.18496672160344,-0.03
-0.02,0.3,51.0,1.0,1.0,160.6338057707832,251.18496672160344,-0.02
-0.01,0.3,51.0,1.0,1.0,160.6338057707832,251.18496672160344,-0.01
0.0,0.3,51.0,1.0,1.0,160.63380577078317,251.18496672160344,0.0
-1.0,0.31,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67184694530215,279.8122194331659,-1.0
-0.99,0.31,50.53319317018022,0.9908469249054945,0.8380061695711624,154.7492906052952,279.00521585437235,-0.99
-0.98,0.31,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83215855108307,278.19867452584896,-0.98
-0.97,0.31,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91521303209754,277.39355380881494,-0.97
-0.96,0.31,50.58512821131122,0.9918652590453181,0.8553666691131823,154.99845102690614,276.59176919330173,-0.96
-0.95,0.31,50.602415456499,0.9922042246372353,0.8611535022938555,155.08186953992944,275.79648580017897,-0.95
-0.94,0.31,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15960473015338,275.0110783398514,-0.94
-0.93,0.31,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24336893927253,274.23518337833525,-0.93
-0.92,0.31,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32730612044386,273.46118574340215,-0.92
-0.91,0.31,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41141454759253,272.6665095101493,-0.91
-0.9,0.31,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49568996009737,271.8592769769059,-0.9
-0.89,0.31,50.70588266364918,0.9942329934048858,0.895874501377895,155.58009016182942,271.0502372576959,-0.89
-0.88,0.31,50.72308449538315,0.9945702842231989,0.9016613345585685,155.6582171477535,270.23906409011255,-0.88
-0.87,0.31,50.740274117944,0.9949073356459607,0.9074481677392415,155.74296851052583,269.4253808637886,-0.87
-0.86,0.31,50.757451523121034,0.9952441475121772,0.9132350009199148,155.82787911612343,268.6087513880513,-0.86
-0.85,0.31,50.77461669990212,0.9955807196059239,0.919021834100588,155.9129447826179,267.78866655465924,-0.85
-0.84,0.31,50.79176963416701,0.9959170516503335,0.9248086672812615,155.99816320496248,266.9645230844138,-0.84
-0.83,0.31,50.80891030836462,0.996253143301267,0.9305955004619346,156.07637429682038,266.1355866760608,-0.83
-0.82,0.31,50.82604477974341,0.9965891133283022,0.936382333642608,156.16194088068602,265.3009299997851,-0.82
-0.81,0.31,50.84316804940165,0.9969248637137578,0.9421691668232811,156.2476622535583,264.45047334832225,-0.81
-0.8,0.31,50.860278483149884,0.9972603624147036,0.9479560000039545,156.33352062452406,263.5907476132197,-0.8
-0.79,0.31,50.877376003469905,0.9975956079111746,0.953742833184628,156.4195179692972,262.7190456439428,-0.79
-0.78,0.31,50.89446049579429,0.9979305979567508,0.9595296663653011,156.50564805734945,261.8308401658719,-0.78
-0.77,0.31,50.911531781901374,0.9982653290568897,0.9653164995459741,156.58410188817922,260.9184716278404,-0.77
-0.76,0.31,50.92858958262133,0.9985997957376731,0.9711033327266476,156.67046767100433,259.9689549844828,-0.76
-0.75,0.31,50.945633477040815,0.9989339897458983,0.9768901659073207,156.75695453823843,258.96126273054415,-0.75
-0.74,0.31,50.96266289777782,0.9992678999564278,0.9826769990879943,156.8435571172389,257.86547481141326,-0.74
-0.73,0.31,50.97967726787907,0.9996015150564523,0.9884638322686674,156.93027054866448,256.6514376188969,-0.73
-0.72,0.31,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01709386455866,255.3197639563768,-0.72
-0.71,0.31,51.0,1.0,1.0,157.09572826890638,253.9508674299052,-0.71
-0.7,0.31,51.0,1.0,1.0,157.1827907257069,252.7001046246134,-0.7
-0.69,0.31,51.0,1.0,1.0,157.2699932279487,251.71638019153608,-0.69
-0.68,0.31,51.0,1.0,1.0,157.35733360085578,251.050157438705,-0.68
-0.67,0.31,51.0,1.0,1.0,157.4447971512743,250.64337452138764,-0.67
-0.66,0.31,51.0,1.0,1.0,157.53237668042667,250.42015876870087,-0.66
-0.65,0.31,51.0,1.0,1.0,157.62002666789598,250.3220598384504,-0.65
-0.64,0.31,51.0,1.0,1.0,157.69933656872507,250.30897140736658,-0.64
-0.63,0.31,51.0,1.0,1.0,157.78723541002435,250.3524257234605,-0.63
-0.62,0.31,51.0,1.0,1.0,157.87525000178,250.4310432182545,-0.62
-0.61,0.31,51.0,1.0,1.0,157.96337998767896,250.5285039336476,-0.61
-0.6,0.31,51.0,1.0,1.0,158.05162542360765,250.63269113982034,-0.6
-0.59,0.31,51.0,1.0,1.0,158.1399867292071,250.73512675934995,-0.59
-0.58,0.31,51.0,1.0,1.0,158.2284010195994,250.83038044360873,-0.58
-0.57,0.31,51.0,1.0,1.0,158.30884044040593,250.91542554825452,-0.57
-0.56,0.31,51.0,1.0,1.0,158.397513429418,250.9890063502574,-0.56
-0.55,0.31,51.0,1.0,1.0,158.48630993808453,251.05107862892788,-0.55
-0.54,0.31,51.0,1.0,1.0,158.57523169336477,251.1023564217863,-0.54
-0.53,0.31,51.0,1.0,1.0,158.66428071165663,251.14397058191352,-0.53
-0.52,0.31,51.0,1.0,1.0,158.75345930532293,251.17722789271767,-0.52
-0.51,0.31,51.0,1.0,1.0,158.84277008648527,251.20345213983708,-0.51
-0.5,0.31,51.0,1.0,1.0,158.92592303594378,251.22388743334284,-0.5
-0.49,0.31,51.0,1.0,1.0,159.0154131225896,251.23964620175383,-0.49
-0.48,0.31,51.0,1.0,1.0,159.1050265613808,251.2516876076116,-0.48
-0.47,0.31,51.0,1.0,1.0,159.19476112142155,251.2608155382407,-0.47
-0.46,0.31,51.0,1.0,1.0,159.28461416856385,251.26768829175023,-0.46
-0.45,0.31,51.0,1.0,1.0,159.3745828389364,251.27283445971023,-0.45
-0.44,0.31,51.0,1.0,1.0,159.464664391402,251.27667132063232,-0.44
-0.43,0.31,51.0,1.0,1.0,159.55482239518219,251.27952339119543,-0.43
-0.42,0.31,51.0,1.0,1.0,159.64232074146247,251.28163973593638,-0.42
-0.41,0.31,51.0,1.0,1.0,159.73139316484,251.2832092974785,-0.41
-0.4,0.31,51.0,1.0,1.0,159.8204143778874,251.28437395534831,-0.4
-0.39,0.31,51.0,1.0,1.0,159.9094037612665,251.28445804001197,-0.39
-0.38,0.31,51.0,1.0,1.0,159.99841104565965,251.28445634992025,-0.38
-0.37,0.31,51.0,1.0,1.0,160.08754401881453,251.28445477013926,-0.37
-0.36,0.31,51.0,1.0,1.0,160.1770464343639,251.28445331210648,-0.36
-0.35,0.31,51.0,1.0,1.0,160.26770297133058,251.28445196862953,-0.35
-0.34,0.31,51.0,1.0,1.0,160.34652600100955,251.28445168262635,-0.34
-0.33,0.31,51.0,1.0,1.0,160.4181333987477,251.28445169495694,-0.33
-0.32,0.31,51.0,1.0,1.0,160.5033235440202,251.28445169053632,-0.32
-0.31,0.31,51.0,1.0,1.0,160.58938685734267,251.28445168550667,-0.31
-0.3,0.31,51.0,1.0,1.0,160.63380577078317,251.28445168014008,-0.3
-0.29,0.31,51.0,1.0,1.0,160.6338057707831,251.2844516744134,-0.29
-0.28,0.31,51.0,1.0,1.0,160.63380577078317,251.2844515693427,-0.28
-0.27,0.31,51.0,1.0,1.0,160.63380577078314,251.2844503173084,-0.27
-0.26,0.31,51.0,1.0,1.0,160.6338057707832,251.28444844128322,-0.26
-0.25,0.31,51.0,1.0,1.0,160.63380577078317,251.28444564215502,-0.25
-0.24,0.31,51.0,1.0,1.0,160.6338057707832,251.28444183087106,-0.24
-0.23,0.31,51.0,1.0,1.0,160.63380577078314,251.28444125348594,-0.23
-0.22,0.31,51.0,1.0,1.0,160.6338057707832,251.28444049484855,-0.22
-0.21,0.31,51.0,1.0,1.0,160.6338057707832,251.28443968772763,-0.21
-0.2,0.31,51.0,1.0,1.0,160.63380577078317,251.28443015465064,-0.2
-0.19,0.31,51.0,1.0,1.0,160.63380577078323,251.28437078867594,-0.19
-0.18,0.31,51.0,1.0,1.0,160.63380577078317,251.28428638988592,-0.18
-0.17,0.31,51.0,1.0,1.0,160.63380577078317,251.28416674802935,-0.17
-0.16,0.31,51.0,1.0,1.0,160.6338057707832,251.2839976173743,-0.16
-0.15,0.31,51.0,1.0,1.0,160.6338057707832,251.28369400113203,-0.15
-0.14,0.31,51.0,1.0,1.0,160.63380577078308,251.28321091921003,-0.14
-0.13,0.31,51.0,1.0,1.0,160.63380577078314,251.28311697575816,-0.13
-0.12,0.31,51.0,1.0,1.0,160.63380577078325,251.28052654628902,-0.12
-0.11,0.31,51.0,1.0,1.0,160.6338057707832,251.27625044645612,-0.11
-0.1,0.31,51.0,1.0,1.0,160.6338057707831,251.26970787660218,-0.1
-0.09,0.31,51.0,1.0,1.0,160.6338057707831,251.25971418101307,-0.09
-0.08,0.31,51.0,1.0,1.0,160.63380577078317,251.24445199305723,-0.08
-0.07,0.31,51.0,1.0,1.0,160.63380577078323,251.22111065061486,-0.07
-0.06,0.31,51.0,1.0,1.0,160.63380577078317,251.18528035540837,-0.06
-0.05,0.31,51.0,1.0,1.0,160.63380577078314,251.18200508806237,-0.05
-0.04,0.31,51.0,1.0,1.0,160.6338057707831,251.18200508806237,-0.04
-0.03,0.31,51.0,1.0,1.0,160.6338057707832,251.18200508806237,-0.03
-0.02,0.31,51.0,1.0,1.0,160.6338057707832,251.18200508806237,-0.02
-0.01,0.31,51.0,1.0,1.0,160.6338057707832,251.18200508806237,-0.01
0.0,0.31,51.0,1.0,1.0,160.63380577078317,251.18200508806237,0.0
-1.0,0.32,50.515857032087254,0.9905070006291619,0.8322193363904891,154.6718471780333,279.93047265130866,-1.0
-0.99,0.32,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74929086953918,279.12375510110803,-0.99
-0.98,0.32,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83215877787867,278.3180461206735,-0.98
-0.97,0.32,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91521318078026,277.5148437247157,-0.97
-0.96,0.32,50.58512821131122,0.9918652590453181,0.8553666691131823,154.99845103044956,276.71688400191135,-0.96
-0.95,0.32,50.602415456499,0.9922042246372353,0.8611535022938555,155.08186931202832,275.9279164957452,-0.95
-0.94,0.32,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15960453732578,275.1499840895298,-0.94
-0.93,0.32,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24336882975854,274.37848777374614,-0.93
-0.92,0.32,50.65420395943951,0.9932196854792061,0.8785140018358751,155.3273070192019,273.60093281570465,-0.92
-0.91,0.32,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41141569022906,272.79543969940516,-0.91
-0.9,0.32,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49569542803445,271.98845764512805,-0.9
-0.89,0.32,50.70588266364918,0.9942329934048858,0.895874501377895,155.5800958105911,271.17970902489907,-0.89
-0.88,0.32,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821868647058,270.3688732966915,-0.88
-0.87,0.32,50.740274117944,0.9949073356459607,0.9074481677392415,155.7429687407615,269.55557988658205,-0.87
-0.86,0.32,50.757451523121034,0.9952441475121772,0.9132350009199148,155.82787930634268,268.73939859537137,-0.86
-0.85,0.32,50.77461669990212,0.9955807196059239,0.919021834100588,155.91294493889126,267.91982564798,-0.85
-0.84,0.32,50.79176963416701,0.9959170516503335,0.9248086672812615,155.99816333948004,267.0962613006733,-0.84
-0.83,0.32,50.80891100519052,0.9962531569645199,0.9305955004619346,156.07638140846703,266.2679715636381,-0.83
-0.82,0.32,50.82604698450569,0.9965891565589351,0.936382333642608,156.16196271578295,265.429900922424,-0.82
-0.81,0.32,50.843170180655484,0.9969249055030487,0.9421691668232811,156.24768316668937,264.57998505692905,-0.81
-0.8,0.32,50.860280537503904,0.997260402696155,0.9479560000039545,156.33354058999967,263.7208663903825,-0.8
-0.79,0.32,50.87737797801989,0.997595646627841,0.953742833184628,156.41953766495084,262.8496818101824,-0.79
-0.78,0.32,50.89446238611129,0.99793063502179,0.9595296663653011,156.50566672105762,261.9617367041331,-0.78
-0.77,0.32,50.91153357986933,0.9982653643111633,0.9653164995459741,156.58411760090667,261.0490667137299,-0.77
-0.76,0.32,50.928591273554204,0.9985998288932197,0.9711033327266476,156.67048221952402,260.0981450509141,-0.76
-0.75,0.32,50.945635036032584,0.9989340203143644,0.9768901659073207,156.7569677089674,259.08702402896125,-0.75
-0.74,0.32,50.962664286757885,0.9992679271913311,0.9826769990879943,156.84356859699676,257.98435724109737,-0.74
-0.73,0.32,50.97967843812651,0.9996015380024806,0.9884638322686674,156.93027996470974,256.75818494234426,-0.73
-0.72,0.32,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01710093181242,255.40785763668623,-0.72
-0.71,0.32,51.0,1.0,1.0,157.09573186180364,254.01509275253864,-0.71
-0.7,0.32,51.0,1.0,1.0,157.18279274419183,252.74138431399567,-0.7
-0.69,0.32,51.0,1.0,1.0,157.26999415977863,251.7383612416199,-0.69
-0.68,0.32,51.0,1.0,1.0,157.3573342154412,251.0601656007982,-0.68
-0.67,0.32,51.0,1.0,1.0,157.4447978159658,250.64690387761723,-0.67
-0.66,0.32,51.0,1.0,1.0,157.53237728115965,250.4203159921069,-0.66
-0.65,0.32,51.0,1.0,1.0,157.62002708545626,250.32040106968245,-0.65
-0.64,0.32,51.0,1.0,1.0,157.69933655472968,250.30627895660206,-0.64
-0.63,0.32,51.0,1.0,1.0,157.7872353599619,250.34913378137503,-0.63
-0.62,0.32,51.0,1.0,1.0,157.87524993464015,250.427425579803,-0.62
-0.61,0.32,51.0,1.0,1.0,157.96337991404346,250.5247475278972,-0.61
-0.6,0.32,51.0,1.0,1.0,158.05162534860852,250.62892450543518,-0.6
-0.59,0.32,51.0,1.0,1.0,158.13998665516132,250.7314337979285,-0.59
-0.58,0.32,51.0,1.0,1.0,158.22840094592271,250.82681028732978,-0.58
-0.57,0.32,51.0,1.0,1.0,158.30884031275139,250.91200131605896,-0.57
-0.56,0.32,51.0,1.0,1.0,158.39751331062791,250.98573293526488,-0.56
-0.55,0.32,51.0,1.0,1.0,158.486309827128,251.04794918182077,-0.55
-0.54,0.32,51.0,1.0,1.0,158.57523158965168,251.09935736296367,-0.54
-0.53,0.32,51.0,1.0,1.0,158.66428061482586,251.14108521163746,-0.53
-0.52,0.32,51.0,1.0,1.0,158.75345921513482,251.17443881357164,-0.52
-0.51,0.32,51.0,1.0,1.0,158.84277000276623,251.2007427549936,-0.51
-0.5,0.32,51.0,1.0,1.0,158.92592295008942,251.22124277220988,-0.5
-0.49,0.32,51.0,1.0,1.0,159.01541304452468,251.23705328430734,-0.49
-0.48,0.32,51.0,1.0,1.0,159.1050264908635,251.24913551116822,-0.48
-0.47,0.32,51.0,1.0,1.0,159.19476105820644,251.2582952864374,-0.47
-0.46,0.32,51.0,1.0,1.0,159.284614112393,251.26519264917346,-0.46
-0.45,0.32,51.0,1.0,1.0,159.37458278953332,251.27035768764554,-0.45
-0.44,0.32,51.0,1.0,1.0,159.46466434846647,251.27420892884106,-0.44
-0.43,0.32,51.0,1.0,1.0,159.55482235813952,251.2770719060594,-0.43
-0.42,0.32,51.0,1.0,1.0,159.64232073532713,251.27919649538154,-0.42
-0.41,0.32,51.0,1.0,1.0,159.73139315921995,251.28077227652463,-0.41
-0.4,0.32,51.0,1.0,1.0,159.82041437280358,251.28194162211014,-0.4
-0.39,0.32,51.0,1.0,1.0,159.9094037567344,251.28202922709625,-0.39
-0.38,0.32,51.0,1.0,1.0,159.9984110416952,251.2820275304684,-0.38
-0.37,0.32,51.0,1.0,1.0,160.08754401544513,251.28202594457915,-0.37
-0.36,0.32,51.0,1.0,1.0,160.1770464316595,251.28202448090943,-0.36
-0.35,0.32,51.0,1.0,1.0,160.26770296952515,251.28202313217224,-0.35
-0.34,0.32,51.0,1.0,1.0,160.34652599892482,251.2820228450019,-0.34
-0.33,0.32,51.0,1.0,1.0,160.41813339614657,251.28202285740105,-0.33
-0.32,0.32,51.0,1.0,1.0,160.5033235411178,251.28202285295586,-0.32
-0.31,0.32,51.0,1.0,1.0,160.58938685427074,251.28202284789808,-0.31
-0.3,0.32,51.0,1.0,1.0,160.63380577078317,251.28202284250168,-0.3
-0.29,0.32,51.0,1.0,1.0,160.6338057707831,251.28202283674307,-0.29
-0.28,0.32,51.0,1.0,1.0,160.63380577078317,251.28202272873418,-0.28
-0.27,0.32,51.0,1.0,1.0,160.63380577078314,251.28202147020906,-0.27
-0.26,0.32,51.0,1.0,1.0,160.6338057707832,251.28201958458314,-0.26
-0.25,0.32,51.0,1.0,1.0,160.63380577078317,251.28201677131213,-0.25
-0.24,0.32,51.0,1.0,1.0,160.6338057707832,251.2820129410042,-0.24
-0.23,0.32,51.0,1.0,1.0,160.63380577078314,251.2820123607033,-0.23
-0.22,0.32,51.0,1.0,1.0,160.6338057707832,251.28201159823365,-0.22
-0.21,0.32,51.0,1.0,1.0,160.6338057707832,251.28201078703316,-0.21
-0.2,0.32,51.0,1.0,1.0,160.63380577078317,251.28200109130756,-0.2
-0.19,0.32,51.0,1.0,1.0,160.63380577078323,251.28194144162313,-0.19
-0.18,0.32,51.0,1.0,1.0,160.63380577078317,251.2818566439075,-0.18
-0.17,0.32,51.0,1.0,1.0,160.63380577078317,251.28173644263913,-0.17
-0.16,0.32,51.0,1.0,1.0,160.6338057707832,251.2815665295436,-0.16
-0.15,0.32,51.0,1.0,1.0,160.6338057707832,251.28126152500752,-0.15
-0.14,0.32,51.0,1.0,1.0,160.63380577078308,251.2807762617833,-0.14
-0.13,0.32,51.0,1.0,1.0,160.63380577078314,251.2806818757712,-0.13
-0.12,0.32,51.0,1.0,1.0,160.63380577078325,251.27807557113002,-0.12
-0.11,0.32,51.0,1.0,1.0,160.6338057707832,251.27378065551903,-0.11
-0.1,0.32,51.0,1.0,1.0,160.6338057707831,251.2672095583562,-0.1
-0.09,0.32,51.0,1.0,1.0,160.6338057707831,251.25717260215757,-0.09
-0.08,0.32,51.0,1.0,1.0,160.63380577078317,251.24184464454774,-0.08
-0.07,0.32,51.0,1.0,1.0,160.63380577078323,251.21840276440955,-0.07
-0.06,0.32,51.0,1.0,1.0,160.63380577078317,251.18241727237356,-0.06
-0.05,0.32,51.0,1.0,1.0,160.63380577078314,251.1791277392541,-0.05
-0.04,0.32,51.0,1.0,1.0,160.6338057707831,251.1791277392541,-0.04
-0.03,0.32,51.0,1.0,1.0,160.6338057707832,251.1791277392541,-0.03
-0.02,0.32,51.0,1.0,1.0,160.6338057707832,251.1791277392541,-0.02
-0.01,0.32,51.0,1.0,1.0,160.6338057707832,251.1791277392541,-0.01
0.0,0.32,51.0,1.0,1.0,160.63380577078317,251.1791277392541,0.0
-1.0,0.33,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67184738612863,280.0484993423001,-1.0
-0.99,0.33,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74929109912114,279.2423228134588,-0.99
-0.98,0.33,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83215894925334,278.4379728418558,-0.98
-0.97,0.33,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91521323847013,277.63767334839076,-0.97
-0.96,0.33,50.58512821131122,0.9918652590453181,0.8553666691131823,154.99845089078332,276.8450062954299,-0.96
-0.95,0.33,50.602415456499,0.9922042246372353,0.8611535022938555,155.08186890222692,276.06351182222517,-0.95
-0.94,0.33,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15960429245237,275.2920496250261,-0.94
-0.93,0.33,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24336926950488,274.5215940440185,-0.93
-0.92,0.33,50.65420395943951,0.9932196854792061,0.8785140018358751,155.3273084345297,273.7293010465953,-0.92
-0.91,0.33,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41142045355653,272.92401709513433,-0.91
-0.9,0.33,50.688668628440475,0.9938954633027544,0.8900876681972218,155.495703792942,272.11727865516167,-0.9
-0.89,0.33,50.70588266364918,0.9942329934048858,0.895874501377895,155.58009945608902,271.308813230241,-0.89
-0.88,0.33,50.72308449538315,0.9945702842231989,0.9016613345585685,155.6582191086561,270.49830590967395,-0.88
-0.87,0.33,50.740274117944,0.9949073356459607,0.9074481677392415,155.7429689537332,269.68539205218167,-0.87
-0.86,0.33,50.757451523121034,0.9952441475121772,0.9132350009199148,155.82787947772587,268.8696473811164,-0.86
-0.85,0.33,50.77461669990212,0.9955807196059239,0.919021834100588,155.9129450808082,268.05057344323455,-0.85
-0.84,0.33,50.79176963416701,0.9959170516503335,0.9248086672812615,155.99816346456515,267.2275741046915,-0.84
-0.83,0.33,50.80891324267549,0.9962532008367743,0.9305955004619346,156.07640385485695,266.3999172698096,-0.83
-0.82,0.33,50.826049151933326,0.9965891990575162,0.936382333642608,156.1619842644151,265.5583644780065,-0.82
-0.81,0.33,50.84317227391764,0.9969249465474047,0.9421691668232811,156.2477037877001,264.7090467578908,-0.81
-0.8,0.33,50.86028255435046,0.9972604422421659,0.9479560000039545,156.3335605792382,263.8505271689632,-0.8
-0.79,0.33,50.87737991604668,0.9975956846283662,0.953742833184628,156.4195570478379,262.97985493322403,-0.79
-0.78,0.33,50.894464241099094,0.9979306713940999,0.9595296663653011,156.50568507918493,262.0921719487788,-0.78
-0.77,0.33,50.91153534378278,0.9982653988977016,0.9653164995459741,156.58413306220976,261.1792142948895,-0.77
-0.76,0.33,50.92859293173954,0.9985998614066576,0.9711033327266476,156.67049652639895,260.2269208182776,-0.76
-0.75,0.33,50.945636563627446,0.9989340502672048,0.9768901659073207,156.7569806478884,259.2124333415687,-0.75
