MagCAPShock,Impl_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.26,4.0,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,4.0,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,4.0,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,4.0,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,4.0,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,4.0,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,4.0,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,4.0,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,4.0,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,4.0,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,4.0,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,4.0,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
