MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.19,7.0,51.0,1.0,1.0,198.21477594092926,611.460107420175,-0.19
-0.18,7.0,51.0,1.0,1.0,198.27700150949082,611.4489052662601,-0.18
-0.17,7.0,51.0,1.0,1.0,198.33967694890256,611.4344011833334,-0.17
-0.16,7.0,51.0,1.0,1.0,198.4028050359766,611.4164403027455,-0.16
-0.15,7.0,51.0,1.0,1.0,199.8861468805255,596.3045234994627,-0.15
-0.14,7.0,51.0,1.0,1.0,201.7400474332866,584.4723203218468,-0.14
-0.13,7.0,51.0,1.0,1.0,201.07600211133513,612.3376670958164,-0.13
-0.12,7.0,51.0,1.0,1.0,203.4818043243907,612.39157743611,-0.12
-0.11,7.0,51.0,1.0,1.0,205.95408254829886,587.8801968725918,-0.11
-0.1,7.0,51.0,1.0,1.0,205.02045738340368,608.4243326184713,-0.1
-0.09,7.0,51.0,1.0,1.0,207.03941421479053,622.0191304897012,-0.09
-0.08,7.0,51.0,1.0,1.0,209.21034765235112,562.7556218988419,-0.08
-0.07,7.0,51.0,1.0,1.0,211.10858982721916,609.0071121944948,-0.07
-0.06,7.0,51.0,1.0,1.0,210.90656252534993,611.4638096118456,-0.06
-0.05,7.0,51.0,1.0,1.0,213.3389452758174,633.700996277314,-0.05
-0.04,7.0,51.0,1.0,1.0,208.0236131131016,642.3360820768144,-0.04
-0.03,7.0,51.0,1.0,1.0,215.14447683983585,612.3793321851264,-0.03
-0.02,7.0,51.0,1.0,1.0,209.68928802849186,668.6024477989026,-0.02
-0.01,7.0,51.0,1.0,1.0,206.95048090542923,643.0307120269331,-0.01
0.0,7.0,51.0,1.0,1.0,219.87167755845772,612.3803042950607,0.0
-1.0,8.0,51.0,1.0,1.0,194.25019135710923,603.7568568377645,-1.0
-0.99,8.0,51.0,1.0,1.0,194.3564325814492,603.7667678736127,-0.99
-0.98,8.0,51.0,1.0,1.0,194.4793912419948,603.7749136693261,-0.98
-0.97,8.0,51.0,1.0,1.0,194.54906855277866,603.7812210552678,-0.97
-0.96,8.0,51.0,1.0,1.0,194.60553308364487,603.7856344733481,-0.96
-0.95,8.0,51.0,1.0,1.0,194.66053855715293,603.788113223251,-0.95
-0.94,8.0,51.0,1.0,1.0,194.71416492021496,603.7886288089167,-0.94
-0.93,8.0,51.0,1.0,1.0,194.82621001481922,603.7871624242748,-0.93
-0.92,8.0,51.0,1.0,1.0,194.92968160599145,603.7837026091136,-0.92
-0.91,8.0,51.0,1.0,1.0,194.9863298702427,603.7782430985662,-0.91
-0.9,8.0,51.0,1.0,1.0,195.04238268166466,603.7707808831274,-0.9
-0.89,8.0,51.0,1.0,1.0,195.12741661793714,603.7613144904317,-0.89
-0.88,8.0,51.0,1.0,1.0,195.2475511340762,603.7498424952412,-0.88
-0.87,8.0,51.0,1.0,1.0,195.3062575986986,603.7363622601371,-0.87
-0.86,8.0,51.0,1.0,1.0,195.3650401067091,603.7208689063023,-0.86
-0.85,8.0,51.0,1.0,1.0,195.4849249700074,603.7033545112945,-0.85
-0.84,8.0,51.0,1.0,1.0,195.56372219305263,603.6838075289261,-0.84
-0.83,8.0,51.0,1.0,1.0,195.6484256294277,603.6622124249909,-0.83
-0.82,8.0,51.0,1.0,1.0,195.75143639365962,603.6385495216693,-0.82
-0.81,8.0,51.0,1.0,1.0,195.8479822232936,603.6127950427584,-0.81
-0.8,8.0,51.0,1.0,1.0,195.9580889206306,603.5849213514175,-0.8
-0.79,8.0,51.0,1.0,1.0,196.0290235332544,603.5548973717282,-0.79
-0.78,8.0,51.0,1.0,1.0,196.07327483713613,603.5226891849909,-0.78
-0.77,8.0,51.0,1.0,1.0,196.117697232202,603.488260791246,-0.77
-0.76,8.0,51.0,1.0,1.0,196.16230381379648,603.451575025942,-0.76
