Goal_l,IF_sens_l,reliab_avg,reliab_min,Infrast_end,π_end,d_end,Δμ_pc
1.23,5.547922873783102,1.0,1.0,0.36214382949435486,256.74391379911964,157.878471475886,-0.22
1.23,5.547922873783102,1.0,1.0,0.36214383026171976,256.7446095732277,157.87847200949727,-0.21
1.23,5.547922873783102,1.0,1.0,0.36214383102118847,256.74529981926054,157.87847254035592,-0.2
1.23,5.547922873783102,1.0,1.0,0.36214383177287557,256.7459846028886,157.87847306847743,-0.19
1.23,5.547922873783102,1.0,1.0,0.3621438325168929,256.7466639887465,157.87847359387757,-0.18
1.23,5.547922873783102,1.0,1.0,0.3621438332533508,256.74733804045167,157.87847411657188,-0.17
1.23,5.547922873783102,1.0,1.0,0.36214383398235706,256.74800682062545,157.87847463657604,-0.16
1.23,5.547922873783102,1.0,1.0,0.36214383486384366,256.7488175580818,157.8784752688252,-0.15
1.23,5.547922873783102,1.0,1.0,0.3621438358366418,256.74971493706386,157.8784759710287,-0.14
1.23,5.547922873783102,1.0,1.0,0.3621438367962058,256.75060286718514,157.87847666830842,-0.13
1.23,5.547922873783102,1.0,1.0,0.36214383774278885,256.75148149700533,157.87847736070427,-0.12
1.23,5.547922873783102,1.0,1.0,0.36214383867663774,256.75235097198396,157.87847804825586,-0.11
1.23,5.547922873783102,1.0,1.0,0.36214383959799323,256.7532114345614,157.87847873100316,-0.1
1.23,5.547922873783102,1.0,1.0,0.3621438405070907,256.7540630242352,157.87847940898575,-0.09
1.23,5.547922873783102,1.0,1.0,0.36214384140415934,256.75490587763943,157.87848008224321,-0.08
1.23,5.547922873783102,1.0,1.0,0.36214384228942315,256.7557401286129,157.87848075081445,-0.07
1.23,5.547922873783102,1.0,1.0,0.3621438431631008,256.75656590827367,157.87848141473938,-0.06
1.23,5.547922873783102,1.0,1.0,0.3621438440254056,256.7573833450874,157.87848207405645,-0.05
1.23,5.547922873783102,1.0,1.0,0.3621438448765461,256.7581925649329,157.87848272880495,-0.04
1.23,5.547922873783102,1.0,1.0,0.36214384571672587,256.7589936911693,157.8784833790232,-0.03
1.23,5.547922873783102,1.0,1.0,0.36214384654614357,256.7597868446948,157.87848402475,-0.02
1.23,5.547922873783102,1.0,1.0,0.3621438473649934,256.7605721440119,157.87848466602352,-0.01
1.23,5.547922873783102,1.0,1.0,0.36214384817346507,256.7613497052853,157.87848530288196,0.0
1.24,5.547922873783102,0.9893678310496271,0.7937222063815966,0.4852747264561872,306.00796997810176,148.2142661946677,-1.0
1.24,5.547922873783102,0.9897242144439783,0.7997020025890808,0.47063933747373365,306.00922850164267,148.3592381811438,-0.99
1.24,5.547922873783102,0.9900803744947562,0.805681798796565,0.4620660104221277,306.09018557606817,148.49518283000864,-0.98
1.24,5.547922873783102,0.9904363106779844,0.811661595004049,0.45454815624435135,306.2577291689537,148.64115289515485,-0.97
1.24,5.547922873783102,0.9907920222039992,0.8176413912115333,0.4450939154604989,306.4569759896185,148.78769106298176,-0.96
1.24,5.547922873783102,0.9911475079948838,0.8236211874190174,0.43773736494424204,306.6106118388063,148.93485649789704,-0.95
1.24,5.547922873783102,0.9915027666609221,0.8296009836265015,0.43294265414090627,306.7348883172715,149.08248188017163,-0.94
1.24,5.547922873783102,0.9918577964760702,0.8355807798339858,0.42885543888004074,306.8238595431327,149.22082667772864,-0.93
1.24,5.547922873783102,0.9922125953524562,0.8415605760414698,0.4252220414214394,306.8920759707825,149.36949765364398,-0.92
1.24,5.547922873783102,0.9925671608139247,0.8475403722489537,0.4220368266466097,306.9488170096127,149.51875950469676,-0.91
1.24,5.547922873783102,0.9929214902739945,0.8535201684564382,0.4192537015955852,306.9964787500477,149.66862384331222,-0.9
1.24,5.547922873783102,0.9932755804511118,0.8594999646639222,0.41684929676692467,307.037403205732,149.81910594556342,-0.89
1.24,5.547922873783102,0.993629427250053,0.8654797608714065,0.41474148822255913,307.07395230793986,149.97019661621812,-0.88
1.24,5.547922873783102,0.9939821859397432,0.8714595570788902,0.412772481740572,307.1097314846034,150.11036434815472,-0.87
1.24,5.547922873783102,0.9943285415518298,0.8774393532863749,0.41065340875112977,306.09955607955453,150.2483866158956,-0.86
1.24,5.547922873783102,0.9946744916310791,0.8834191494938588,0.40855363296863584,305.0769032095411,150.38663782942584,-0.85
1.24,5.547922873783102,0.9950200638727357,0.8893989457013429,0.40652495745724854,304.0563399770768,150.52511810834392,-0.84
1.24,5.547922873783102,0.9953653576480598,0.895378741908827,0.40456061231391965,303.0370566290106,150.66384782834635,-0.83
1.24,5.547922873783102,0.9957102494568487,0.9013585381163115,0.40273028220063795,302.020492479816,150.79480031356562,-0.82
1.24,5.547922873783102,0.9960547439235172,0.9073383343237955,0.4009774349546147,301.00684501484886,150.933919576866,-0.81
1.24,5.547922873783102,0.9963988458610861,0.9133181305312795,0.3992938517070343,299.99629811009476,151.07324376219577,-0.8
1.24,5.547922873783102,0.9967425602656514,0.9192979267387636,0.39770054080997413,298.98900446399824,151.21277131771467,-0.79
1.24,5.547922873783102,0.9970858923079519,0.9252777229462481,0.3961910860910618,297.98505217902266,151.35249926624644,-0.78
1.24,5.547922873783102,0.9974288473163524,0.931257519153732,0.3947580691809782,296.9844008155875,151.4924245435247,-0.77
1.24,5.547922873783102,0.9977714307428365,0.9372373153612162,0.39340483653072544,295.9867595459372,151.62934809807388,-0.76
1.24,5.547922873783102,0.9981136480976147,0.9432171115687005,0.39210572516296915,294.99135477682813,151.76958249615316,-0.75
1.24,5.547922873783102,0.9984555048271585,0.9491969077761847,0.3908654647236101,293.9964881301634,151.91000264677652,-0.74
1.24,5.547922873783102,0.9987905400807583,0.9551767039836686,0.3896799135609901,292.9987026399769,152.05060559489021,-0.73
1.24,5.547922873783102,0.999019896123029,0.9611565001911528,0.3885459587635602,291.9912394762189,152.1913887128702,-0.72
1.24,5.547922873783102,0.9992491080010878,0.9671362963986371,0.38746178206813525,290.96129404079727,152.33234991980984,-0.71
1.24,5.547922873783102,0.9994728645609043,0.9731160926061212,0.3864261782690308,289.8855419514027,152.47379423933836,-0.7
1.24,5.547922873783102,0.9995901154669334,0.9790958888136054,0.38544310484182537,288.72422091591545,152.61510948937502,-0.69
1.24,5.547922873783102,0.9997073663729625,0.9850756850210893,0.3845145280806386,287.4176629312436,152.75660246630227,-0.68
1.24,5.547922873783102,0.9998246172789916,0.9910554812285733,0.38364157607561117,285.89786422355735,152.89827322697028,-0.67
1.24,5.547922873783102,0.9999418681850207,0.9970352774360576,0.3828171630581268,284.1338547845393,153.04011683364845,-0.66
1.24,5.547922873783102,1.0,1.0,0.3820222566379463,282.19858712811913,153.18212013285523,-0.65
1.24,5.547922873783102,1.0,1.0,0.3812361368223858,280.2713008449608,153.3235358806878,-0.64
1.24,5.547922873783102,1.0,1.0,0.3804413231088926,278.524165856022,153.46577228874332,-0.63
1.24,5.547922873783102,1.0,1.0,0.37964250592083926,277.02167707211504,153.60813591929497,-0.62
1.24,5.547922873783102,1.0,1.0,0.3788498264478726,275.7355068435411,153.75063228017214,-0.61
1.24,5.547922873783102,1.0,1.0,0.37807020968122185,274.60423844584426,153.89326374970724,-0.6
1.24,5.547922873783102,1.0,1.0,0.377306361796325,273.5737322378681,154.03602906637312,-0.59
1.24,5.547922873783102,1.0,1.0,0.376559432846616,272.6105412996796,154.1789264627379,-0.58
1.24,5.547922873783102,1.0,1.0,0.37583015019010685,271.7001111828614,154.32189115603742,-0.57
1.24,5.547922873783102,1.0,1.0,0.3751183531589502,270.8333272307582,154.46495012299388,-0.56
1.24,5.547922873783102,1.0,1.0,0.3744234781127574,269.9991305864096,154.6081377441408,-0.55
1.24,5.547922873783102,1.0,1.0,0.37374490397615295,269.21216279887847,154.75145189399913,-0.54
1.24,5.547922873783102,1.0,1.0,0.37308192686833647,268.47835277099307,154.8948905108924,-0.53
1.24,5.547922873783102,1.0,1.0,0.3724340339428535,267.8045086698126,155.038402635836,-0.52
1.24,5.547922873783102,1.0,1.0,0.37180096532855106,267.1979473899847,155.18188003473063,-0.51
1.24,5.547922873783102,1.0,1.0,0.371186450233104,266.64611038504734,155.3239884213279,-0.5
1.24,5.547922873783102,1.0,1.0,0.3708558859042303,266.20237794589667,155.37691808051954,-0.49
1.24,5.547922873783102,1.0,1.0,0.3706970728052052,265.88407364164783,155.37512439216977,-0.48
1.24,5.547922873783102,1.0,1.0,0.37014136028413747,265.5020366146191,155.50786065851347,-0.47
1.24,5.547922873783102,1.0,1.0,0.3695956332843993,265.1765804168105,155.64100673822753,-0.46
1.24,5.547922873783102,1.0,1.0,0.3690604158405307,264.9082661999871,155.7742281213509,-0.45
1.24,5.547922873783102,1.0,1.0,0.36853525498130946,264.6899746965503,155.90752405173632,-0.44
1.24,5.547922873783102,1.0,1.0,0.368019724136438,264.5124529804243,156.0408948864527,-0.43
1.24,5.547922873783102,1.0,1.0,0.3675128186893071,264.2329885768698,156.17476007857925,-0.42
1.24,5.547922873783102,1.0,1.0,0.3670147391393503,263.94998796261524,156.30895462444852,-0.41
1.24,5.547922873783102,1.0,1.0,0.3665251544640542,263.67886269937804,156.4434758465836,-0.4
1.24,5.547922873783102,1.0,1.0,0.36631830894132467,263.67790468565073,156.48115652311003,-0.39
1.24,5.547922873783102,1.0,1.0,0.36622284174292946,263.7834687332071,156.48110522224877,-0.38
1.24,5.547922873783102,1.0,1.0,0.36583752410907655,263.6314855608708,156.58481515809683,-0.37
1.24,5.547922873783102,1.0,1.0,0.36544213322349567,263.3636160860106,156.71298958460847,-0.36
1.24,5.547922873783102,1.0,1.0,0.36507270116792045,263.0534352445506,156.8414370858615,-0.35
1.24,5.547922873783102,1.0,1.0,0.3647042535621621,262.703812344988,156.97020891403213,-0.34
1.24,5.547922873783102,1.0,1.0,0.36433674556093837,262.2293195087491,157.09877993332682,-0.33
1.24,5.547922873783102,1.0,1.0,0.3639702643876352,261.7514196040693,157.2273876767625,-0.32
1.24,5.547922873783102,1.0,1.0,0.3636047623487609,261.3829187022611,157.35631663578943,-0.31
1.24,5.547922873783102,1.0,1.0,0.3632401682657698,261.19348387988254,157.4856166186298,-0.3
1.24,5.547922873783102,1.0,1.0,0.36287638558606444,261.23925263221196,157.6153617202682,-0.29
1.24,5.547922873783102,1.0,1.0,0.36275372685925406,261.31357866714006,157.65928591061612,-0.28
1.24,5.547922873783102,1.0,1.0,0.3627537272477806,261.31355295322385,157.65928706494904,-0.27
1.24,5.547922873783102,1.0,1.0,0.36275372763145003,261.3135275152401,157.6592882112734,-0.26
1.24,5.547922873783102,1.0,1.0,0.3627537280103401,261.3135023491014,157.65928934967113,-0.25
1.24,5.547922873783102,1.0,1.0,0.3627537283845274,261.3134774507957,157.65929048022304,-0.24
1.24,5.547922873783102,1.0,1.0,0.36275372875408696,261.31345281638687,157.65929160300885,-0.23
1.24,5.547922873783102,1.0,1.0,0.36275372911909215,261.3134284420107,157.65929271810734,-0.22
1.24,5.547922873783102,1.0,1.0,0.3627537294796152,261.3134043238758,157.65929382559597,-0.21
1.24,5.547922873783102,1.0,1.0,0.3627537298357269,261.3133804582606,157.6592949255514,-0.2
1.24,5.547922873783102,1.0,1.0,0.3627537301874964,261.3133568415115,157.6592960180493,-0.19
1.24,5.547922873783102,1.0,1.0,0.36275373053499166,261.3133334700428,157.6592971031642,-0.18
1.24,5.547922873783102,1.0,1.0,0.3627537308782793,261.31331034033286,157.65929818096956,-0.17
1.24,5.547922873783102,1.0,1.0,0.3627537312174247,261.31328744892494,157.6592992515384,-0.16
1.24,5.547922873783102,1.0,1.0,0.3627537316266099,261.31325977528996,157.65930055094327,-0.15
1.24,5.547922873783102,1.0,1.0,0.36275373207703104,261.31322924247,157.6593019912516,-0.14
1.24,5.547922873783102,1.0,1.0,0.36275373252012905,261.3131991328698,157.65930341850523,-0.13
1.24,5.547922873783102,1.0,1.0,0.362753732956056,261.3131694383864,157.65930483287895,-0.12
1.24,5.547922873783102,1.0,1.0,0.36275373338496103,261.313140151114,157.65930623454418,-0.11
1.24,5.547922873783102,1.0,1.0,0.36275373380698855,261.3131112633383,157.65930762366926,-0.1
1.24,5.547922873783102,1.0,1.0,0.36275373422227997,261.3130827675284,157.6593090004199,-0.09
1.24,5.547922873783102,1.0,1.0,0.36275373463097255,261.31305465633403,157.65931036495903,-0.08
1.24,5.547922873783102,1.0,1.0,0.36275373503320085,261.31302692257935,157.65931171744626,-0.07
1.24,5.547922873783102,1.0,1.0,0.36275373542909545,261.3129995592579,157.65931305803886,-0.06
1.24,5.547922873783102,1.0,1.0,0.36275373581878395,261.31297255952734,157.65931438689148,-0.05
1.24,5.547922873783102,1.0,1.0,0.36275373620239054,261.31294591670724,157.659315704156,-0.04
1.24,5.547922873783102,1.0,1.0,0.3627537365800369,261.3129196242702,157.65931700998158,-0.03
1.24,5.547922873783102,1.0,1.0,0.36275373695184127,261.31289367584134,157.659318304515,-0.02
1.24,5.547922873783102,1.0,1.0,0.3627537373179191,261.31286806519296,157.65931958790077,-0.01
1.24,5.547922873783102,1.0,1.0,0.3627537376783831,261.3128427862401,157.65932086028047,0.0
1.25,5.547922873783102,0.9910058688753683,0.822977803350003,0.4697388154207324,308.2282868952853,148.07375524870002,-1.0
1.25,5.547922873783102,0.9913636795097597,0.828982792973986,0.45786913443986177,308.37567575658755,148.21915157960655,-0.99
1.25,5.547922873783102,0.9917212659227083,0.834987782597969,0.45084996967032026,308.4796254463509,148.35539730233572,-0.98
1.25,5.547922873783102,0.9920786268332145,0.8409927722219519,0.4448048073333292,308.55437080186067,148.50183949152424,-0.97
1.25,5.547922873783102,0.9924357606112321,0.846997761845935,0.4395796858730186,308.61305737444076,148.64886339293963,-0.96
1.25,5.547922873783102,0.992792665696518,0.8530027514699179,0.4350570158112948,308.66226303792365,148.7964780727934,-0.95
1.25,5.547922873783102,0.9931493404508421,0.8590077410939009,0.43115397164389463,308.7035848379461,148.94469150095878,-0.94
1.25,5.547922873783102,0.9935057810112046,0.8650127307178839,0.4278929396616426,308.7401855632865,149.09357041775536,-0.93
1.25,5.547922873783102,0.9938619840996283,0.8710177203418666,0.4251511436544173,308.77285587816715,149.23273359731488,-0.92
1.25,5.547922873783102,0.9942148349900093,0.8770227099658495,0.422586298109292,308.48777331138314,149.37659777466607,-0.91
1.25,5.547922873783102,0.9945632733164367,0.8830276995898326,0.4199576821274596,307.45838274095996,149.51281415660844,-0.9
1.25,5.547922873783102,0.9949112977430637,0.8890326892138154,0.41731795662580456,306.43075368115007,149.64927710923766,-0.89
1.25,5.547922873783102,0.9952590495833877,0.8950376788377986,0.41474064717506937,305.40376542414873,149.78602013681225,-0.88
1.25,5.547922873783102,0.9956064086604247,0.9010426684617809,0.41233746346615835,304.3786616786877,149.91309800963793,-0.87
1.25,5.547922873783102,0.9959533566068806,0.9070476580857644,0.4100564175495886,303.3558201382796,150.05026814063993,-0.86
1.25,5.547922873783102,0.996299897867215,0.9130526477097473,0.4079220413132367,302.3354012814963,150.18765396103655,-0.85
1.25,5.547922873783102,0.9966460370615394,0.9190576373337302,0.40588693152548255,301.3175397018621,150.32525712668465,-0.84
1.25,5.547922873783102,0.9969917789762061,0.925062626957713,0.4039775289969443,300.3023157056267,150.4630698586709,-0.83
1.25,5.547922873783102,0.9973371285465115,0.9310676165816962,0.40220970143977325,299.2897012262987,150.592959122285,-0.82
1.25,5.547922873783102,0.9976820908223559,0.937072606205679,0.40051914160167684,298.2794561902198,150.7311419994494,-0.81
1.25,5.547922873783102,0.9980266709016165,0.943077595829662,0.3989223414108138,297.27093050143696,150.86952426630606,-0.8
1.25,5.547922873783102,0.9983708738044005,0.949082585453645,0.39741073771978047,296.26268635500975,151.00810284684698,-0.79
1.25,5.547922873783102,0.9987147042416026,0.9550875750776279,0.3959771838249291,295.2517826657849,151.14687468970067,-0.78
1.25,5.547922873783102,0.999027010374445,0.9610925647016106,0.3946160558841714,294.2324402416898,151.2858367623736,-0.77
1.25,5.547922873783102,0.9992574733138769,0.9670975543255936,0.39333476738714074,293.1936325823334,151.42141036808354,-0.76
1.25,5.547922873783102,0.9994725989009722,0.9731025439495768,0.392109387557197,292.11503237220813,151.56067494241367,-0.75
1.25,5.547922873783102,0.99959034379556,0.9791075335735598,0.3909519082243879,290.9612126524757,151.70012395922612,-0.74
1.25,5.547922873783102,0.9997080886901479,0.9851125231975426,0.38986548083570555,289.67666214015543,151.83975807934496,-0.73
1.25,5.547922873783102,0.9998258335847358,0.9911175128215256,0.3888523019117233,288.1917153196807,151.9795778887814,-0.72
1.25,5.547922873783102,0.9999435784793237,0.9971225024455085,0.3879061986852788,286.45874624378166,152.11958034614352,-0.71
1.25,5.547922873783102,1.0,1.0,0.38700458818212974,284.5203406763795,152.26006067557603,-0.7
1.25,5.547922873783102,1.0,1.0,0.38611879799211524,282.5386567078235,152.40039047580902,-0.69
1.25,5.547922873783102,1.0,1.0,0.38522623895783276,280.7035784763478,152.54086153937953,-0.68
1.25,5.547922873783102,1.0,1.0,0.3843258961683684,279.1099486316203,152.68146993552074,-0.67
1.25,5.547922873783102,1.0,1.0,0.38343041798669275,277.74690458660933,152.82222053434833,-0.66
1.25,5.547922873783102,1.0,1.0,0.3825502667361995,276.5553670600067,152.96311664756803,-0.65
1.25,5.547922873783102,1.0,1.0,0.38168989481954085,275.4761643799256,153.10403952157995,-0.64
1.25,5.547922873783102,1.0,1.0,0.3808525181959559,274.4704402144586,153.24446522756475,-0.63
1.25,5.547922873783102,1.0,1.0,0.3800344954118995,273.51904686375605,153.3857408336196,-0.62
1.25,5.547922873783102,1.0,1.0,0.3792381439206934,272.6157435862088,153.52715250464402,-0.61
1.25,5.547922873783102,1.0,1.0,0.37846297255000594,271.7632081279253,153.66869823109556,-0.6
1.25,5.547922873783102,1.0,1.0,0.3777081834997394,270.9681553729398,153.8103758741586,-0.59
1.25,5.547922873783102,1.0,1.0,0.37697284452470076,270.23937674231405,153.95218326588844,-0.58
1.25,5.547922873783102,1.0,1.0,0.3762559919066624,269.5835370399264,154.0941182940105,-0.57
1.25,5.547922873783102,1.0,1.0,0.3755566829583512,268.9960950933545,154.23617896381336,-0.56
1.25,5.547922873783102,1.0,1.0,0.3748740195120867,268.49420034864306,154.37836344599688,-0.55
1.25,5.547922873783102,1.0,1.0,0.3742071564657104,268.081217855868,154.5206701192974,-0.54
1.25,5.547922873783102,1.0,1.0,0.37355530313510416,267.75695334158286,154.6630976140863,-0.53
1.25,5.547922873783102,1.0,1.0,0.37291772135916695,267.5173638359782,154.80564486128492,-0.52
1.25,5.547922873783102,1.0,1.0,0.3722937222815858,267.3547927858061,154.94831115012974,-0.51
1.25,5.547922873783102,1.0,1.0,0.371682662716961,267.23898119756666,155.09109619832984,-0.5
1.25,5.547922873783102,1.0,1.0,0.3710839415113772,267.1240861149726,155.23400023877008,-0.49
1.25,5.547922873783102,1.0,1.0,0.3704981225109445,267.0513234020746,155.3766271429499,-0.48
1.25,5.547922873783102,1.0,1.0,0.3699253447910886,267.01009009385444,155.51877275648008,-0.47
1.25,5.547922873783102,1.0,1.0,0.3693636374727624,266.99114314274493,155.66094212416425,-0.46
1.25,5.547922873783102,1.0,1.0,0.368812285609396,266.98736753396327,155.80319862964245,-0.45
1.25,5.547922873783102,1.0,1.0,0.36827085329747966,266.99143303111896,155.94554537733998,-0.44
1.25,5.547922873783102,1.0,1.0,0.36773892902268046,266.99721631397296,156.0879871560256,-0.43
1.25,5.547922873783102,1.0,1.0,0.36722495486464646,266.94649466666687,156.22779265643342,-0.42
1.25,5.547922873783102,1.0,1.0,0.3669729880234673,267.0132302286942,156.27914175215358,-0.41
1.25,5.547922873783102,1.0,1.0,0.3665088227615077,266.9056145638397,156.40621404124389,-0.4
1.25,5.547922873783102,1.0,1.0,0.3660518850259913,266.76894506502833,156.5335208508215,-0.39
1.25,5.547922873783102,1.0,1.0,0.36560186406111767,266.6083137112866,156.66108226045662,-0.38
1.25,5.547922873783102,1.0,1.0,0.3652071516887026,266.4229538522961,156.78892614319702,-0.37
1.25,5.547922873783102,1.0,1.0,0.36484116425591023,266.21087173512615,156.91709263135053,-0.36
1.25,5.547922873783102,1.0,1.0,0.3644760555992576,265.96951737362315,157.04564276714032,-0.35
1.25,5.547922873783102,1.0,1.0,0.3641116968584861,265.69198628750667,157.17467047216897,-0.34
1.25,5.547922873783102,1.0,1.0,0.36374787965200994,265.2636385516851,157.30409104960194,-0.33
1.25,5.547922873783102,1.0,1.0,0.3633844136155932,264.8474585090566,157.43433857039795,-0.32
1.25,5.547922873783102,1.0,1.0,0.36335940107604187,264.8201512246714,157.44334343966804,-0.31
1.25,5.547922873783102,1.0,1.0,0.36335940194995403,264.81990364963224,157.44334401761213,-0.3
1.25,5.547922873783102,1.0,1.0,0.363359402814965,264.81965804760404,157.4433445922339,-0.29
1.25,5.547922873783102,1.0,1.0,0.36335940367120384,264.8194143951009,157.44334516355752,-0.28
1.25,5.547922873783102,1.0,1.0,0.3633594045187973,264.81917266900825,157.44334573160745,-0.27
1.25,5.547922873783102,1.0,1.0,0.3633594053578694,264.8189328465752,157.44334629640736,-0.26
1.25,5.547922873783102,1.0,1.0,0.36335940618854234,264.8186949054083,157.4433468579811,-0.25
1.25,5.547922873783102,1.0,1.0,0.3633594070109359,264.8184588234632,157.4433474163525,-0.24
1.25,5.547922873783102,1.0,1.0,0.3633594078251674,264.81822457903877,157.44334797154514,-0.23
1.25,5.547922873783102,1.0,1.0,0.36335940863135247,264.8179921507707,157.4433485235823,-0.22
1.25,5.547922873783102,1.0,1.0,0.36335940942960415,264.81776151762324,157.44334907248722,-0.21
1.25,5.547922873783102,1.0,1.0,0.36335941022003376,264.81753265888545,157.4433496182832,-0.2
1.25,5.547922873783102,1.0,1.0,0.36335941100275065,264.8173055541632,157.44335016099302,-0.19
1.25,5.547922873783102,1.0,1.0,0.36335941177786196,264.8170801833736,157.44335070063946,-0.18
1.25,5.547922873783102,1.0,1.0,0.36335941254547305,264.81685652673923,157.44335123724525,-0.17
1.25,5.547922873783102,1.0,1.0,0.36335941330568744,264.81663456478213,157.4433517708328,-0.16
1.25,5.547922873783102,1.0,1.0,0.36335941422540435,264.8163654157671,157.44335241925626,-0.15
1.25,5.547922873783102,1.0,1.0,0.36335941524102666,264.81606741049166,157.4433531389894,-0.14
1.25,5.547922873783102,1.0,1.0,0.36335941624348816,264.81577244688964,157.44335385322898,-0.13
1.25,5.547922873783102,1.0,1.0,0.3633594172330323,264.8154804786388,157.44335456203052,-0.12
1.25,5.547922873783102,1.0,1.0,0.36335941820989603,264.81519146035436,157.44335526544896,-0.11
1.25,5.547922873783102,1.0,1.0,0.36335941917431075,264.81490534756176,157.44335596353903,-0.1
1.25,5.547922873783102,1.0,1.0,0.36335942012650246,264.81462209667677,157.44335665635433,-0.09
1.25,5.547922873783102,1.0,1.0,0.36335942106669233,264.8143416649821,157.44335734394826,-0.08
1.25,5.547922873783102,1.0,1.0,0.36335942199509597,264.81406401060656,157.44335802637372,-0.07
1.25,5.547922873783102,1.0,1.0,0.36335942291192397,264.8137890925033,157.44335870368275,-0.06
1.25,5.547922873783102,1.0,1.0,0.3633594238173823,264.81351687043053,157.44335937592714,-0.05
1.25,5.547922873783102,1.0,1.0,0.3633594247116719,264.81324730493145,157.44336004315798,-0.04
1.25,5.547922873783102,1.0,1.0,0.3633594255949895,264.8129803573155,157.443360705426,-0.03
1.25,5.547922873783102,1.0,1.0,0.3633594264675271,264.81271598963957,157.44336136278113,-0.02
1.25,5.547922873783102,1.0,1.0,0.36335942732947285,264.81245416469005,157.4433620152728,-0.01
1.25,5.547922873783102,1.0,1.0,0.3633594281810097,264.8121948459651,157.44336266295005,0.0
1.26,5.547922873783102,0.9921211668353299,0.8477761742839847,0.4627200067126293,309.9989269329359,147.93723583977263,-1.0
1.26,5.547922873783102,0.9924806187352938,0.8538089250334722,0.45318527415164483,310.04966450517185,148.08298293383464,-0.99
1.26,5.547922873783102,0.9928398466930574,0.8598416757829598,0.44695269573476265,310.09069103124244,148.22931642484815,-0.98
1.26,5.547922873783102,0.9931988481872263,0.8658744265324474,0.44172446676098565,310.1257842973027,148.3664279079025,-0.97
1.26,5.547922873783102,0.9935576206818953,0.871907177281935,0.43733468953005644,310.15655128202405,148.51393831453578,-0.96
1.26,5.547922873783102,0.9939146030873511,0.8779399280314225,0.43371840648313303,310.09702375681235,148.65898799806817,-0.95
1.26,5.547922873783102,0.9942656587836478,0.8839726787809101,0.4306664003057646,309.05980832189204,148.79334322422721,-0.94
1.26,5.547922873783102,0.994616290871295,0.8900054295303977,0.42781106800874436,308.0236296612851,148.9278948255826,-0.93
1.26,5.547922873783102,0.9949665025851742,0.8960381802798852,0.4249029853678212,306.98864420735356,149.0525781461436,-0.92
1.26,5.547922873783102,0.995316441673696,0.9020709310293726,0.42190708494446927,305.95368824108436,149.18773578637337,-0.91
1.26,5.547922873783102,0.9956659890409341,0.9081036817788605,0.41905305064446935,304.9198889607533,149.3231313333638,-0.9
1.26,5.547922873783102,0.9960151170416622,0.9141364325283479,0.4163790310914688,303.88763474350145,149.45874997847557,-0.89
1.26,5.547922873783102,0.9963638296870931,0.9201691832778357,0.4138862179330458,302.8570060029252,149.5945887129006,-0.88
1.26,5.547922873783102,0.9967121311386649,0.926201934027323,0.4115914267300688,301.8280150169141,149.72078025341042,-0.87
1.26,5.547922873783102,0.9970600256817624,0.9322346847768108,0.4093834477755974,300.8005402325983,149.85703329778673,-0.86
1.26,5.547922873783102,0.9974075176782148,0.9382674355262981,0.4073213218762091,299.7741996752291,149.9934968332076,-0.85
1.26,5.547922873783102,0.99775461147644,0.9443001862757859,0.4053906305777346,298.74810840861005,150.1301676900644,-0.84
1.26,5.547922873783102,0.9981013112432444,0.9503329370252733,0.4035784970192742,297.7204147980121,150.26704270789824,-0.83
1.26,5.547922873783102,0.998447620655881,0.9563656877747609,0.40187243202826584,296.68742236960077,150.40424412865337,-0.82
1.26,5.547922873783102,0.998793542357256,0.9623984385242484,0.4002956666278487,295.6419592031172,150.53318158807028,-0.81
1.26,5.547922873783102,0.9991390770510237,0.9684311892737361,0.39878402933066986,294.57047280398416,150.670613374359,-0.8
1.26,5.547922873783102,0.9994247753112089,0.9744639400232237,0.39736342819184606,293.4482975180548,150.80823639266393,-0.79
1.26,5.547922873783102,0.9996175821720139,0.9804966907727112,0.39603504952475305,292.2334609058223,150.94604735668568,-0.78
1.26,5.547922873783102,0.9997358714023961,0.9865294415221988,0.39480229164637964,290.86341490968505,151.08404308121933,-0.77
1.26,5.547922873783102,0.9998541606327781,0.9925621922716864,0.3936763212326742,289.26857205878457,151.21858670301475,-0.76
1.26,5.547922873783102,0.9999724498631603,0.9985949430211738,0.39261936830372574,287.4222470408388,151.35693663798872,-0.75
1.26,5.547922873783102,1.0,1.0,0.39160742187462483,285.4095807282556,151.4954632969071,-0.74
1.26,5.547922873783102,1.0,1.0,0.3905996216653316,283.4195961276885,151.6341474113947,-0.73
1.26,5.547922873783102,1.0,1.0,0.38957712027400754,281.6189595290411,151.77297592251438,-0.72
1.26,5.547922873783102,1.0,1.0,0.38855136480487856,280.06356014621997,151.91195140915917,-0.71
1.26,5.547922873783102,1.0,1.0,0.38754223137453475,278.72511402730527,152.05134203182726,-0.7
1.26,5.547922873783102,1.0,1.0,0.38656024889049984,277.5398996484915,152.19068170747383,-0.69
1.26,5.547922873783102,1.0,1.0,0.3856043884908011,276.4506614879149,152.33012777161264,-0.68
1.26,5.547922873783102,1.0,1.0,0.3846740632316001,275.42395043836314,152.4697238269075,-0.67
1.26,5.547922873783102,1.0,1.0,0.3837696384573561,274.4464900238999,152.60946789816848,-0.66
1.26,5.547922873783102,1.0,1.0,0.38289123718377893,273.51754353400577,152.74935842841472,-0.65
