MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.11,0.02,31.735016080853068,0.6222552172716288,0.2818193548777055,174.41607899359897,494.85355546844545,-0.11
-0.1,0.02,31.55109167133451,0.6186488563006767,0.28180726316308374,177.20158487406556,495.0019491346258,-0.1
-0.09,0.02,31.3952866368001,0.6155938556235314,0.2817759394854667,177.45677486049706,495.12137217766593,-0.09
-0.08,0.02,31.414288909867963,0.6159664492130973,0.28176991350640423,172.6068139076601,495.1364071026028,-0.08
-0.07,0.02,31.111736334810846,0.6100340457806048,0.28176991350640407,170.51491055682078,495.2934501898668,-0.07
-0.06,0.02,30.90738583840584,0.6060271733020753,0.2817699135064038,174.68972151521922,495.3260374343615,-0.06
-0.05,0.02,30.77091358091586,0.6033512466846247,0.2817699135064041,178.27145639027748,503.2510347585376,-0.05
-0.04,0.02,30.930026988513138,0.6064711174218262,0.281769913506405,173.37480577568948,498.64339396695243,-0.04
-0.03,0.02,30.53798102825615,0.5987839417305127,0.28176991350640435,174.2154801449193,503.39952313509673,-0.03
-0.02,0.02,30.355232482768102,0.5952006369170216,0.281769913506404,174.4040459338985,503.49493353955165,-0.02
-0.01,0.02,30.16383450260292,0.5914477353451553,0.28176991350640423,175.63751032119563,511.4640508938175,-0.01
0.0,0.02,30.124588028457204,0.5906781966364157,0.28176991350640485,175.52818337946533,503.33209253239465,0.0
-1.0,0.03,47.40249785991702,0.9294607423513142,0.7259337466596836,170.60118277111997,491.62136375581656,-1.0
-0.99,0.03,47.44256950892293,0.9302464609592731,0.7260474017665639,171.77596848098915,491.62010853002937,-0.99
-0.98,0.03,47.49862210488139,0.9313455314682626,0.7261610642340254,169.5197126895884,491.62224238357703,-0.98
-0.97,0.03,47.56117149439116,0.9325719900861011,0.7262747341692406,167.38674072807757,491.58590526627665,-0.97
-0.96,0.03,47.59791752750817,0.933292500539376,0.7263884116811686,163.56974667346645,489.526500976255,-0.96
-0.95,0.03,47.716559065210454,0.935618805200205,0.7265020968805838,161.64626692788147,492.8975288104663,-0.95
-0.94,0.03,47.75893997819318,0.936449803493984,0.7266157898801062,160.71610066644786,497.23670086531536,-0.94
-0.93,0.03,47.83399706628519,0.9379215111036312,0.7267294907942305,159.54062343078468,499.59044857184875,-0.93
-0.92,0.03,47.50823513099273,0.9315340221763281,0.7268431997393563,163.1519251033977,495.83112684235704,-0.92
-0.91,0.03,47.79698410666161,0.9371957667972864,0.7269569168338195,163.77008208828153,504.33976375149956,-0.91
-0.9,0.03,47.83899150432474,0.9380194412612693,0.727070642197923,164.13750686345813,504.37454827841975,-0.9
-0.89,0.03,47.84247327865994,0.9380877113462733,0.7271843759539692,162.08834456490507,504.37425230845787,-0.89
-0.88,0.03,47.22964686649607,0.9260715071861975,0.6093709922185699,174.91989659579752,491.5819684161078,-0.88
-0.87,0.03,47.74846636904729,0.9362444386087705,0.7274118691412884,168.1800893149267,504.4980935010516,-0.87
-0.86,0.03,47.25166543264834,0.9265032437774184,0.7239350337178592,174.18773376755667,500.25903345174817,-0.86
-0.85,0.03,47.2901019368108,0.9272569007217804,0.7276393974154098,171.40491927552682,499.35891069197095,-0.85
-0.84,0.03,47.98607358632879,0.9409034036535058,0.7277531750379496,157.15130229945746,490.6334604647776,-0.84
-0.83,0.03,47.895103126383276,0.9391196691447701,0.7278669618300619,166.42072004770682,494.134748240185,-0.83
-0.82,0.03,47.88100252598919,0.9388431867841017,0.7279807579289705,167.21936587878176,504.29845323030844,-0.82
-0.81,0.03,47.89478840736284,0.939113498183585,0.7280945634741693,166.80179379460546,501.9502566088921,-0.81
-0.8,0.03,47.89938220912647,0.9392035727279701,0.7282083786074594,166.93930882674664,499.790312575991,-0.8
-0.79,0.03,47.89065389673897,0.9390324293478229,0.7283222034729845,167.74573556686192,504.2689359891104,-0.79
-0.78,0.03,47.87016522318112,0.9386306906506101,0.7284360382172684,165.56974233498988,504.2808818138763,-0.78
-0.77,0.03,47.83008293664231,0.9378447634635748,0.7285498829892538,161.3305959101427,504.2930301676037,-0.77
-0.76,0.03,47.89990086121331,0.9392137423767316,0.7286637379403392,166.3403378502889,504.2987627511165,-0.76
-0.75,0.03,47.86040556582996,0.9384393248201952,0.7287776032244186,165.79493431526413,504.3121074192518,-0.75
-0.74,0.03,47.78669441330686,0.9369940081040561,0.7288914789979198,165.22558974298187,504.32585557173604,-0.74
-0.73,0.03,47.6799721408337,0.9349014145261509,0.7290053654198471,164.7448713110029,504.33775956697,-0.73
-0.72,0.03,47.55610647221877,0.9324726759258583,0.7291192626518177,165.13746393132624,501.2390422485401,-0.72
-0.71,0.03,47.511837059783396,0.9316046482310469,0.7292331708581061,165.63476806550315,498.3985320010532,-0.71
-0.7,0.03,47.49572961931253,0.9312888160649515,0.7122025075287925,165.95516858308252,496.7667136698554,-0.7
-0.69,0.03,47.48708704802356,0.931119353882815,0.7008421637950337,166.14147741592103,495.91339004766076,-0.69
-0.68,0.03,47.48301869204851,0.9310395821970296,0.6953899867939708,166.23875710565363,495.5168410794467,-0.68
-0.67,0.03,47.48169383084772,0.9310136045264258,0.6934537319385529,166.28125531985222,495.3805733088026,-0.67
-0.66,0.03,47.48200398179944,0.9310196859176361,0.6935571122685851,166.29168225779094,495.3912103472752,-0.66
-0.65,0.03,47.483286772279875,0.9310448386721544,0.6948123093186916,166.28415746578324,495.48341902715606,-0.65
