MagCAPShock,Decay_dbar,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.12,0.0001,51.0,1.0,1.0,162.2485269251983,250.8263768194552,-0.12
-0.11,0.0001,51.0,1.0,1.0,162.24852692519838,250.81660506214902,-0.11
-0.1,0.0001,51.0,1.0,1.0,162.24852692519832,250.80172415611773,-0.1
-0.09,0.0001,51.0,1.0,1.0,162.24852692519832,250.7790460869423,-0.09
-0.08,0.0001,51.0,1.0,1.0,162.24852692519832,250.74437529239347,-0.08
-0.07,0.0001,51.0,1.0,1.0,162.24852692519838,250.69102316651814,-0.07
-0.06,0.0001,51.0,1.0,1.0,162.2485269251984,250.61846613654342,-0.06
-0.05,0.0001,51.0,1.0,1.0,162.24852692519826,250.61846613654342,-0.05
-0.04,0.0001,51.0,1.0,1.0,162.24852692519838,250.61846613654342,-0.04
-0.03,0.0001,51.0,1.0,1.0,162.24852692519832,250.61846613654342,-0.03
-0.02,0.0001,51.0,1.0,1.0,162.24852692519838,250.61846613654342,-0.02
-0.01,0.0001,51.0,1.0,1.0,162.24852692519832,250.61846613654347,-0.01
0.0,0.0001,51.0,1.0,1.0,162.24852692519832,250.61846613654347,0.0
-1.0,0.00015,50.5136451511359,0.9904636304144293,0.8315222511343345,155.75818444635252,283.6196082313539,-1.0
-0.99,0.00015,50.530944392535275,0.9908028312261818,0.8372969419871894,155.83508684075628,282.8208466236259,-0.99
-0.98,0.00015,50.54823145456395,0.991141793226744,0.8430716328400443,155.91825403873887,282.0220353280069,-0.98
-0.97,0.00015,50.565506344586396,0.9914805165605176,0.8488463236928991,156.001610492892,281.2231281655648,-0.97
-0.96,0.00015,50.582769069441056,0.9918190013615893,0.854621014545754,156.08515188891081,280.42407228387765,-0.96
-0.95,0.00015,50.60001963531357,0.9921572477512465,0.8603957053986088,156.16887417215247,279.62480640078854,-0.95
-0.94,0.00015,50.61725804759832,0.9924952558352612,0.8661703962514636,156.24605974165323,278.8252604602163,-0.94
-0.93,0.00015,50.63448431074734,0.9928330257009282,0.8719450871043185,156.33012236170984,278.0253547585254,-0.93
-0.92,0.00015,50.6516984281056,0.9931705574138352,0.8777197779571734,156.4143515391387,277.22498088740645,-0.92
-0.91,0.00015,50.66890040173163,0.9935078510143456,0.8834944688100281,156.49874231773757,276.42400101452927,-0.91
-0.9,0.00015,50.68609023220267,0.9938449065137779,0.8892691596628832,156.58329351512674,275.6179955170518,-0.9
-0.89,0.00015,50.70326791840343,0.9941817238902633,0.8950438505157378,156.6606460595232,274.80925019681064,-0.89
-0.88,0.00015,50.72043345729771,0.9945183030842688,0.9008185413685927,156.74554649789073,273.9992068112486,-0.88
-0.87,0.00015,50.7375922515552,0.9948547500304941,0.9065932322214476,156.83066948433915,273.1862817868512,-0.87
-0.86,0.00015,50.75474175983244,0.9951910148986753,0.9123679230743025,156.91598195333884,272.37075040888055,-0.86
-0.85,0.00015,50.771878636071364,0.9955270320798306,0.9181426139271572,157.0014436252086,271.5530749249984,-0.85
-0.84,0.00015,50.78900286873779,0.9958628013477998,0.9239173047800123,157.08705233862696,270.73279739446417,-0.84
-0.83,0.00015,50.80611444059802,0.9961983223646671,0.9296919956328668,157.1647565781043,269.90929490663893,-0.83
-0.82,0.00015,50.82321332603593,0.9965335946281556,0.935466686485722,157.25063870385458,269.0816695624247,-0.82
-0.81,0.00015,50.84029948655645,0.9968686173834598,0.9412413773385766,157.33666270103458,268.24854562031106,-0.81
-0.8,0.00015,50.857372863051125,0.9972033894715907,0.9470160681914315,157.4228300363519,267.4076933403194,-0.8
-0.79,0.00015,50.87443336244787,0.9975379090676052,0.9527907590442865,157.50913300977066,266.55533307274743,-0.79
-0.78,0.00015,50.89148083505124,0.9978721732362988,0.9585654498971411,157.59553465760416,265.6848652208685,-0.78
-0.77,0.00015,50.90851503785549,0.9982061772128527,0.964340140749996,157.67341195546283,264.7846250596467,-0.77
-0.76,0.00015,50.92553558137454,0.9985399133602851,0.970114831602851,157.76008388704193,263.83417977924114,-0.76
-0.75,0.00015,50.94254187266583,0.9988733700522712,0.9758895224557056,157.84687514361275,262.7991223384096,-0.75
-0.74,0.00015,50.95953311660888,0.9992065316982134,0.9816642133085607,157.933778683925,261.62663717813825,-0.74
-0.73,0.00015,50.976508535892734,0.9995393830567203,0.9874389041614156,158.02078860856363,260.25076425703446,-0.73
-0.72,0.00015,50.993023648406144,0.9998632087922773,0.9932135950142705,158.1079053661997,258.62599851174724,-0.72
-0.71,0.00015,50.99898828586713,0.9999801624679829,0.9989882858671252,158.1859159252257,256.7985698878863,-0.71
-0.7,0.00015,51.0,1.0,1.0,158.2732876958052,254.9574551105808,-0.7
-0.69,0.00015,51.0,1.0,1.0,158.36080860444036,253.3348112745974,-0.69
-0.68,0.00015,51.0,1.0,1.0,158.44848164843125,252.1004213233764,-0.68
-0.67,0.00015,51.0,1.0,1.0,158.53628701742676,251.24176938195126,-0.67
-0.66,0.00015,51.0,1.0,1.0,158.62420749719993,250.67124764193565,-0.66
-0.65,0.00015,51.0,1.0,1.0,158.71215441953814,250.30742982873667,-0.65
-0.64,0.00015,51.0,1.0,1.0,158.7909266407084,250.09372897492838,-0.64
-0.63,0.00015,51.0,1.0,1.0,158.87916928614388,249.99148111190743,-0.63
-0.62,0.00015,51.0,1.0,1.0,158.9675294635134,249.97145460619305,-0.62
-0.61,0.00015,51.0,1.0,1.0,159.05600662079885,250.00947108681183,-0.61
-0.6,0.00015,51.0,1.0,1.0,159.1446006521298,250.08511276282707,-0.6
-0.59,0.00015,51.0,1.0,1.0,159.23331185010127,250.1816981751082,-0.59
-0.58,0.00015,51.0,1.0,1.0,159.32207324842497,250.28640078689966,-0.58
-0.57,0.00015,51.0,1.0,1.0,159.401937631537,250.39008536540263,-0.57
-0.56,0.00015,51.0,1.0,1.0,159.4909623245473,250.4868412594563,-0.56
-0.55,0.00015,51.0,1.0,1.0,159.58011148848556,250.5733434779161,-0.55
-0.54,0.00015,51.0,1.0,1.0,159.6693867576988,250.6481825214581,-0.54
-0.53,0.00015,51.0,1.0,1.0,159.7587900400581,250.71125969825536,-0.53
-0.52,0.00015,51.0,1.0,1.0,159.84832352516858,250.76329457944357,-0.52
-0.51,0.00015,51.0,1.0,1.0,159.93794488031938,250.80545423445506,-0.51
-0.5,0.00015,51.0,1.0,1.0,160.0205702068584,250.83909271462602,-0.5
-0.49,0.00015,51.0,1.0,1.0,160.1104201891126,250.86558033098905,-0.49
-0.48,0.00015,51.0,1.0,1.0,160.20039523899592,250.88620087790193,-0.48
-0.47,0.00015,51.0,1.0,1.0,160.290493166723,250.90209733144752,-0.47
-0.46,0.00015,51.0,1.0,1.0,160.38071132673525,250.91425028272212,-0.46
-0.45,0.00015,51.0,1.0,1.0,160.4710467435776,250.92347718087922,-0.45
-0.44,0.00015,51.0,1.0,1.0,160.56149638787298,250.9304437734115,-0.44
-0.43,0.00015,51.0,1.0,1.0,160.65201613203502,250.93568178183673,-0.43
-0.42,0.00015,51.0,1.0,1.0,160.73933487983422,250.93960887652833,-0.42
-0.41,0.00015,51.0,1.0,1.0,160.82882460080216,250.94254845888923,-0.41
-0.4,0.00015,51.0,1.0,1.0,160.91825964218833,250.94474785433695,-0.4
-0.39,0.00015,51.0,1.0,1.0,161.00765165749846,250.9462167681467,-0.39
-0.38,0.00015,51.0,1.0,1.0,161.097036852537,250.9462138492195,-0.38
-0.37,0.00015,51.0,1.0,1.0,161.18649639348743,250.94621110928344,-0.37
-0.36,0.00015,51.0,1.0,1.0,161.27620774519903,250.9462085537238,-0.36
-0.35,0.00015,51.0,1.0,1.0,161.36651612049008,250.94620618161352,-0.35
-0.34,0.00015,51.0,1.0,1.0,161.43576372614632,250.94620490495478,-0.34
-0.33,0.00015,51.0,1.0,1.0,161.51865448185276,250.94620494300383,-0.33
-0.32,0.00015,51.0,1.0,1.0,161.60356697141313,250.94620495296766,-0.32
-0.31,0.00015,51.0,1.0,1.0,161.6890994776987,250.94620494207652,-0.31
-0.3,0.00015,51.0,1.0,1.0,161.7751749897494,250.94620493046077,-0.3
-0.29,0.00015,51.0,1.0,1.0,161.84336162980813,250.94620491807217,-0.29
-0.28,0.00015,51.0,1.0,1.0,161.84336162980821,250.94620372101494,-0.28
-0.27,0.00015,51.0,1.0,1.0,161.8433616298082,250.9462009937456,-0.27
-0.26,0.00015,51.0,1.0,1.0,161.84336162980813,250.94619694328802,-0.26
-0.25,0.00015,51.0,1.0,1.0,161.8433616298082,250.9461909519911,-0.25
-0.24,0.00015,51.0,1.0,1.0,161.84336162980821,250.94618493944864,-0.24
-0.23,0.00015,51.0,1.0,1.0,161.8433616298082,250.94618351289938,-0.23
-0.22,0.00015,51.0,1.0,1.0,161.84336162980821,250.94618199486086,-0.22
-0.21,0.00015,51.0,1.0,1.0,161.84336162980821,250.94618037866502,-0.21
-0.2,0.00015,51.0,1.0,1.0,161.84336162980813,250.94611916924336,-0.2
-0.19,0.00015,51.0,1.0,1.0,161.84336162980813,250.94599952259733,-0.19
-0.18,0.00015,51.0,1.0,1.0,161.8433616298081,250.94583056034764,-0.18
-0.17,0.00015,51.0,1.0,1.0,161.84336162980813,250.94559259419114,-0.17
-0.16,0.00015,51.0,1.0,1.0,161.84336162980821,250.94525830342906,-0.16
-0.15,0.00015,51.0,1.0,1.0,161.8433616298081,250.94466226326367,-0.15
-0.14,0.00015,51.0,1.0,1.0,161.84336162980813,250.94389237924113,-0.14
-0.13,0.00015,51.0,1.0,1.0,161.8433616298082,250.942658868825,-0.13
-0.12,0.00015,51.0,1.0,1.0,161.8433616298082,250.9373875112394,-0.12
-0.11,0.00015,51.0,1.0,1.0,161.84336162980821,250.92933219575065,-0.11
-0.1,0.00015,51.0,1.0,1.0,161.8433616298081,250.91705618008749,-0.1
-0.09,0.00015,51.0,1.0,1.0,161.84336162980813,250.8983474886362,-0.09
-0.08,0.00015,51.0,1.0,1.0,161.8433616298082,250.8697740763839,-0.08
-0.07,0.00015,51.0,1.0,1.0,161.84336162980813,250.82591917006235,-0.07
-0.06,0.00015,51.0,1.0,1.0,161.84336162980821,250.76296182935303,-0.06
-0.05,0.00015,51.0,1.0,1.0,161.84336162980824,250.76296182935303,-0.05
-0.04,0.00015,51.0,1.0,1.0,161.84336162980813,250.76296182935303,-0.04
-0.03,0.00015,51.0,1.0,1.0,161.8433616298083,250.76296182935303,-0.03
-0.02,0.00015,51.0,1.0,1.0,161.8433616298082,250.76296182935303,-0.02
-0.01,0.00015,51.0,1.0,1.0,161.84336162980821,250.76296182935303,-0.01
0.0,0.00015,51.0,1.0,1.0,161.84336162980821,250.76296182935303,0.0
-1.0,0.0002,50.51438188163314,0.9904780761104538,0.8317544385991131,155.39749164360418,283.1689866822422,-1.0
-0.99,0.0002,50.531693412940584,0.9908175179007958,0.8375331738587142,155.47458161794034,282.3701199423776,-0.99
-0.98,0.0002,50.548992746807,0.9911567205256275,0.8433119091183152,155.55765533666275,281.57118030336187,-0.98
-0.97,0.0002,50.566279890592504,0.9914956841292648,0.8490906443779163,155.64091762601,280.772117684048,-0.97
-0.96,0.0002,50.583554851122344,0.9918344088455362,0.8548693796375174,155.72436417426113,279.97287463076924,-0.96
-0.95,0.0002,50.60081763455893,0.9921728947952732,0.8606481148971185,155.80799092339467,279.17338450502285,-0.95
-0.94,0.0002,50.61806824626204,0.9925111420835694,0.8664268501567195,155.88536478103958,278.37357101811125,-0.94
-0.93,0.0002,50.6353066906363,0.9928491507967901,0.8722055854163205,155.96933079697658,277.5733471927843,-0.93
-0.92,0.0002,50.65253297096479,0.9931869209993096,0.8779843206759215,156.05346261697304,276.7725962556203,-0.92
-0.91,0.0002,50.669747089228,0.9935244527299607,0.8837630559355225,156.13775531877255,275.9711696067066,-0.91
-0.9,0.0002,50.68694904590704,0.9938617459981773,0.8895417911951236,156.22220787533354,275.16366729423873,-0.9
-0.89,0.0002,50.70413883977042,0.9941988007798122,0.8953205264547246,156.30164722580383,274.3542642735425,-0.89
-0.88,0.0002,50.72131646764349,0.9945356170126175,0.9010992617143259,156.38455135189596,273.5434484575316,-0.88
-0.87,0.0002,50.73848763345573,0.9948723065383477,0.9068779969739266,156.46957818405792,272.72953861050706,-0.87
-0.86,0.0002,50.75564917209552,0.9952088072959905,0.912656732233528,156.55479037850918,271.91294283034654,-0.86
-0.85,0.0002,50.77279805897514,0.9955450599799047,0.918435467493129,156.64015115597735,271.0940203594852,-0.85
-0.84,0.0002,50.78993428227718,0.9958810643583761,0.9242142027527298,156.72565835568312,270.27228246422493,-0.84
-0.83,0.0002,50.80705782438872,0.9962168200860534,0.9299929380123311,156.80355276781876,269.4470690814761,-0.83
-0.82,0.0002,50.82416865916667,0.9965523266503269,0.9357716732719323,156.88933246018829,268.61743587143604,-0.82
-0.81,0.0002,50.841266747348506,0.9968875832813433,0.9415504085315329,156.97525368113835,267.78194582606045,-0.81
-0.8,0.0002,50.858352028654124,0.9972225887971397,0.947329143791134,157.06131734794107,266.9382824584154,-0.8
-0.79,0.0002,50.875424408154075,0.9975573413363544,0.953107879050735,157.14751600710898,266.08253357763573,-0.79
-0.78,0.0002,50.89248373315352,0.9978918379049709,0.9588866143103363,157.23384665724362,265.2078837773624,-0.78
-0.77,0.0002,50.9095297558618,0.998226073644349,0.9646653495699373,157.31188104430748,264.30230538105025,-0.77
-0.76,0.0002,50.926562079643986,0.9985600407773331,0.9704440848295384,157.39844682405587,263.34476544412394,-0.76
-0.75,0.0002,50.94358010267738,0.998893727503478,0.9762228200891394,157.48513105848167,262.2999603060396,-0.75
-0.74,0.0002,50.96058302423617,0.9992271181222779,0.9820015553487405,157.57192664969378,261.11410732379846,-0.74
-0.73,0.0002,50.97757007859382,0.9995601976194867,0.9877802906083415,157.65882780164023,259.7214337783013,-0.73
-0.72,0.0002,50.99355902586794,0.9998737063895674,0.9935590258679428,157.74583537323355,258.0810751052523,-0.72
-0.71,0.0002,50.99933776112754,0.9999870149240695,0.9993377611275436,157.82403936845648,256.25273409724485,-0.71
-0.7,0.0002,51.0,1.0,1.0,157.91130261265545,254.44482860886873,-0.7
-0.69,0.0002,51.0,1.0,1.0,157.9987151583099,252.897729807511,-0.69
-0.68,0.0002,51.0,1.0,1.0,158.08627913215105,251.76563632363334,-0.68
-0.67,0.0002,51.0,1.0,1.0,158.17397389463596,251.014391609104,-0.67
-0.66,0.0002,51.0,1.0,1.0,158.26178297412747,250.54293136675005,-0.66
-0.65,0.0002,51.0,1.0,1.0,158.34962052525316,250.26472140548663,-0.65
-0.64,0.0002,51.0,1.0,1.0,158.42858466915666,250.1215444378626,-0.64
-0.63,0.0002,51.0,1.0,1.0,158.51671494502193,250.07433800773788,-0.63
-0.62,0.0002,51.0,1.0,1.0,158.60496224378818,250.0943724455126,-0.62
-0.61,0.0002,51.0,1.0,1.0,158.69332602807813,250.1588983778103,-0.61
-0.6,0.0002,51.0,1.0,1.0,158.78180621033522,250.2496674309267,-0.6
-0.59,0.0002,51.0,1.0,1.0,158.8704031050929,250.35253524272815,-0.59
-0.58,0.0002,51.0,1.0,1.0,158.95904307034633,250.45719418541668,-0.58
-0.57,0.0002,51.0,1.0,1.0,159.03911000003433,250.55672995603862,-0.57
-0.56,0.0002,51.0,1.0,1.0,159.12801971398196,250.64701351991093,-0.56
-0.55,0.0002,51.0,1.0,1.0,159.2170535324736,250.72603589150765,-0.55
-0.54,0.0002,51.0,1.0,1.0,159.3062131215095,250.79328414853936,-0.54
-0.53,0.0002,51.0,1.0,1.0,159.39550042468414,250.84921631330843,-0.53
-0.52,0.0002,51.0,1.0,1.0,159.48491767133123,250.8948546437239,-0.52
-0.51,0.0002,51.0,1.0,1.0,159.57445689627025,250.93149195966978,-0.51
-0.5,0.0002,51.0,1.0,1.0,159.65724179767142,250.96049336009673,-0.5
-0.49,0.0002,51.0,1.0,1.0,159.74697376833535,250.98317211266053,-0.49
-0.48,0.0002,51.0,1.0,1.0,159.83683018445763,251.0007197244051,-0.48
-0.47,0.0002,51.0,1.0,1.0,159.9268088390334,251.01417349166226,-0.47
-0.46,0.0002,51.0,1.0,1.0,160.0169070851366,251.0244085607038,-0.46
-0.45,0.0002,51.0,1.0,1.0,160.107121976781,251.03214495254306,-0.45
-0.44,0.0002,51.0,1.0,1.0,160.1974505689115,251.0379628176002,-0.44
-0.43,0.0002,51.0,1.0,1.0,160.28784666883112,251.04232136348654,-0.43
-0.42,0.0002,51.0,1.0,1.0,160.37523406490834,251.04557852361557,-0.42
-0.41,0.0002,51.0,1.0,1.0,160.4645859906443,251.04800958373193,-0.41
-0.4,0.0002,51.0,1.0,1.0,160.55388408469338,251.04982382080888,-0.4
-0.39,0.0002,51.0,1.0,1.0,160.64314241015242,251.05071632365545,-0.39
-0.38,0.0002,51.0,1.0,1.0,160.73240135008464,251.0507138472146,-0.38
-0.37,0.0002,51.0,1.0,1.0,160.82175013310172,251.0507115258578,-0.37
-0.36,0.0002,51.0,1.0,1.0,160.91138548476073,251.05070936908763,-0.36
-0.35,0.0002,51.0,1.0,1.0,161.00178952071616,251.05070737181157,-0.35
-0.34,0.0002,51.0,1.0,1.0,161.07094269724806,251.0507065077011,-0.34
-0.33,0.0002,51.0,1.0,1.0,161.153230998767,251.05070653719636,-0.33
-0.32,0.0002,51.0,1.0,1.0,161.23845860507237,251.05070653953632,-0.32
-0.31,0.0002,51.0,1.0,1.0,161.32396120881015,251.05070653090382,-0.31
-0.3,0.0002,51.0,1.0,1.0,161.41056890990893,251.0507065216974,-0.3
-0.29,0.0002,51.0,1.0,1.0,161.43918792292845,251.0507065118771,-0.29
-0.28,0.0002,51.0,1.0,1.0,161.43918792292845,251.0507057908024,-0.28
-0.27,0.0002,51.0,1.0,1.0,161.4391879229284,251.05070363666283,-0.27
-0.26,0.0002,51.0,1.0,1.0,161.4391879229284,251.05070042898924,-0.26
-0.25,0.0002,51.0,1.0,1.0,161.4391879229284,251.05069567209515,-0.25
-0.24,0.0002,51.0,1.0,1.0,161.4391879229284,251.05069035056448,-0.24
-0.23,0.0002,51.0,1.0,1.0,161.43918792292834,251.0506892659634,-0.23
-0.22,0.0002,51.0,1.0,1.0,161.43918792292837,251.05068803405987,-0.22
-0.21,0.0002,51.0,1.0,1.0,161.43918792292845,251.05068672283244,-0.21
-0.2,0.0002,51.0,1.0,1.0,161.43918792292843,251.05064722628774,-0.2
-0.19,0.0002,51.0,1.0,1.0,161.43918792292843,251.05055043589076,-0.19
-0.18,0.0002,51.0,1.0,1.0,161.43918792292843,251.05041348189923,-0.18
-0.17,0.0002,51.0,1.0,1.0,161.4391879229284,251.0502202290612,-0.17
-0.16,0.0002,51.0,1.0,1.0,161.4391879229284,251.04994825220385,-0.16
-0.15,0.0002,51.0,1.0,1.0,161.43918792292843,251.0494623582128,-0.15
-0.14,0.0002,51.0,1.0,1.0,161.43918792292845,251.0487877442913,-0.14
-0.13,0.0002,51.0,1.0,1.0,161.4391879229285,251.0481163739915,-0.13
-0.12,0.0002,51.0,1.0,1.0,161.4391879229284,251.04377066578155,-0.12
-0.11,0.0002,51.0,1.0,1.0,161.43918792292845,251.03711988984494,-0.11
-0.1,0.0002,51.0,1.0,1.0,161.43918792292834,251.02697466143576,-0.1
-0.09,0.0002,51.0,1.0,1.0,161.43918792292837,251.01150786781557,-0.09
-0.08,0.0002,51.0,1.0,1.0,161.43918792292845,250.98789766176893,-0.08
-0.07,0.0002,51.0,1.0,1.0,161.43918792292843,250.95172560184466,-0.07
-0.06,0.0002,51.0,1.0,1.0,161.43918792292843,250.89698002387362,-0.06
-0.05,0.0002,51.0,1.0,1.0,161.43918792292843,250.89698002387362,-0.05
-0.04,0.0002,51.0,1.0,1.0,161.43918792292843,250.89698002387362,-0.04
-0.03,0.0002,51.0,1.0,1.0,161.43918792292843,250.89698002387362,-0.03
-0.02,0.0002,51.0,1.0,1.0,161.43918792292837,250.89698002387362,-0.02
-0.01,0.0002,51.0,1.0,1.0,161.4391879229284,250.89698002387362,-0.01
0.0,0.0002,51.0,1.0,1.0,161.43918792292843,250.89698002387362,0.0
-1.0,0.00025,50.51511917513569,0.9904925328457977,0.8319868003046715,155.03520722397562,282.7197880222348,-1.0
-0.99,0.00025,50.53244300533884,0.9908322157909577,0.8377695830060689,155.11247947636917,281.92080152666944,-0.99
-0.98,0.00025,50.54975462000263,0.9911716592157379,0.8435523657074662,155.19545549946858,281.1217164832054,-0.98
-0.97,0.00025,50.56705402648231,0.991510863264359,0.8493351484088635,155.27861945235762,280.3224784980859,-0.97
-0.96,0.00025,50.584341231589384,0.9918498280703801,0.855117931110261,155.36196702539087,279.5230250414297,-0.96
-0.95,0.00025,50.601616241462345,0.9921885537541636,0.8609007138116582,155.44549415649558,278.7232835678937,-0.95
-0.94,0.00025,50.61887906142559,0.9925270404201095,0.8666834965130555,155.5230511536454,277.92317091980055,-0.94
-0.93,0.00025,50.63612969583537,0.9928652881536347,0.8724662792144529,155.6069165632979,277.12259211266513,-0.93
-0.92,0.00025,50.65336814791179,0.9932032970178782,0.8782490619158503,155.69094706540187,276.3214211459483,-0.92
-0.91,0.00025,50.670594419556025,0.9935410670501181,0.8840318446172475,155.77513777387097,275.519259109607,-0.91
-0.9,0.00025,50.687808511151616,0.9938785982578748,0.889814627318645,155.85948782080618,274.71043894932427,-0.9
-0.89,0.00025,50.7050104213492,0.9942158906146902,0.8955974100200422,155.9439888257843,273.9003089533953,-0.89
-0.88,0.00025,50.7222001468338,0.9945529440555647,0.9013801927214398,156.02191323177237,273.08864028769204,-0.88
-0.87,0.00025,50.73938369176456,0.994889876309109,0.9071629754228366,156.10684019104107,272.27365218985176,-0.87
-0.86,0.00025,50.75655726927668,0.9952266131230723,0.9129457581242346,156.19194841208218,271.4558841528181,-0.86
-0.85,0.00025,50.773718175260804,0.995563101475702,0.9187285408256315,156.27720463752112,270.6355906299763,-0.85
-0.84,0.00025,50.79086639761181,0.9958993411296433,0.924511323527029,156.36260670701915,269.81225034779214,-0.84
-0.83,0.00025,50.808001918331584,0.9962353317319919,0.9302941062284262,156.44068685733487,268.9851644488775,-0.83
-0.82,0.00025,50.825124710741335,0.996571072759634,0.9360768889298235,156.526360578924,268.1533407474116,-0.82
-0.81,0.00025,50.842234734797564,0.9969065634274032,0.9418596716312211,156.61217552921383,267.3152799470325,-0.81
-0.8,0.00025,50.859331929026794,0.9972418025299371,0.9476424543326182,156.69813207125404,266.4685783040123,-0.8
-0.79,0.00025,50.876416196606534,0.9975767881687556,0.9534252370340157,156.78422299953772,265.60919116162114,-0.79
-0.78,0.00025,50.893487381785235,0.9979115172899066,0.9592080197354128,156.87044528324512,264.7300880789372,-0.78
-0.77,0.00025,50.91054523190304,0.9982459849392754,0.9649908024368101,156.94866660219597,263.8188808951731,-0.77
-0.76,0.00025,50.92758934308189,0.9985801831976842,0.9707735851382079,157.03512292300877,262.853946371744,-0.76
-0.75,0.00025,50.944619104612926,0.9989141000904496,0.9765563678396049,157.12169686305222,261.7991258113923,-0.75
-0.74,0.00025,50.96163371052982,0.9992477198143102,0.9823391505410025,157.20838127053378,260.5998291505275,-0.74
-0.73,0.00025,50.97863240783184,0.9995810276045458,0.9881219332423997,157.2951704636836,259.19099832227823,-0.73
-0.72,0.00025,50.9939047159438,0.999880484626349,0.9939047159437968,157.38206572817145,257.537803353838,-0.72
-0.71,0.00025,50.999687498645194,0.9999938725224548,0.9996874986451946,157.46045930942074,255.71586397538832,-0.71
-0.7,0.00025,51.0,1.0,1.0,157.5476110129785,253.95430752298554,-0.7
-0.69,0.00025,51.0,1.0,1.0,157.63491221629252,252.4975316294748,-0.69
-0.68,0.00025,51.0,1.0,1.0,157.72236412101702,251.47848134685208,-0.68
-0.67,0.00025,51.0,1.0,1.0,157.80994532305192,250.83823492957796,-0.67
-0.66,0.00025,51.0,1.0,1.0,157.89764012895648,250.46327044043758,-0.66
-0.65,0.00025,51.0,1.0,1.0,157.9853766695333,250.2639733805173,-0.65
-0.64,0.00025,51.0,1.0,1.0,158.06451795923869,250.1823640354563,-0.64
-0.63,0.00025,51.0,1.0,1.0,158.15253311709637,250.18054354985702,-0.63
-0.62,0.00025,51.0,1.0,1.0,158.24066483367668,250.23150173841847,-0.62
-0.61,0.00025,51.0,1.0,1.0,158.32891258716492,250.31472393480365,-0.61
-0.6,0.00025,51.0,1.0,1.0,158.4172763094466,250.41451460624592,-0.6
-0.59,0.00025,51.0,1.0,1.0,158.50575633832594,250.51930048979742,-0.59
-0.58,0.00025,51.0,1.0,1.0,158.59428006229993,250.62109691109407,-0.58
-0.57,0.00025,51.0,1.0,1.0,158.67453854512055,250.71490349783764,-0.57
-0.56,0.00025,51.0,1.0,1.0,158.76333086257688,250.79804485316848,-0.56
-0.55,0.00025,51.0,1.0,1.0,158.85224697111522,250.8695332345484,-0.55
-0.54,0.00025,51.0,1.0,1.0,158.94128857014613,250.92951485670184,-0.54
-0.53,0.00025,51.0,1.0,1.0,159.03045764087767,250.9788284033142,-0.53
-0.52,0.00025,51.0,1.0,1.0,159.11975645444377,251.0186774243139,-0.52
-0.51,0.00025,51.0,1.0,1.0,159.2091875759584,251.05040279590574,-0.51
-0.5,0.00025,51.0,1.0,1.0,159.29215274353137,251.0753353438963,-0.5
-0.49,0.00025,51.0,1.0,1.0,159.38176464108506,251.09470849290727,-0.49
-0.48,0.00025,51.0,1.0,1.0,159.47150042222628,251.10961341385163,-0.48
-0.47,0.00025,51.0,1.0,1.0,159.56135786647124,251.12098269275435,-0.47
-0.46,0.00025,51.0,1.0,1.0,159.65133433084603,251.12959200874542,-0.46
-0.45,0.00025,51.0,1.0,1.0,159.74142690662046,251.13607226986267,-0.45
-0.44,0.00025,51.0,1.0,1.0,159.83163274476374,251.14092699601665,-0.44
-0.43,0.00025,51.0,1.0,1.0,159.92190806895312,251.14455150562247,-0.43
-0.42,0.00025,51.0,1.0,1.0,160.00935556144563,251.14725175508468,-0.42
-0.41,0.00025,51.0,1.0,1.0,160.0985683403794,251.1492615876813,-0.41
-0.4,0.00025,51.0,1.0,1.0,160.18772845187567,251.1507577863093,-0.4
-0.39,0.00025,51.0,1.0,1.0,160.27685253041088,251.15121600119483,-0.39
-0.38,0.00025,51.0,1.0,1.0,160.36598545637585,251.1512138984037,-0.38
-0.37,0.00025,51.0,1.0,1.0,160.45522529689433,251.1512119300716,-0.37
-0.36,0.00025,51.0,1.0,1.0,160.5447906927376,251.1512101079123,-0.36
-0.35,0.00025,51.0,1.0,1.0,160.63532991722053,251.15120842410505,-0.35
-0.34,0.00025,51.0,1.0,1.0,160.70928148193298,251.1512078788504,-0.34
-0.33,0.00025,51.0,1.0,1.0,160.78614340076226,251.15120789879987,-0.33
-0.32,0.00025,51.0,1.0,1.0,160.87137633546595,251.15120789654867,-0.32
-0.31,0.00025,51.0,1.0,1.0,160.95713508680785,251.15120788969702,-0.31
-0.3,0.00025,51.0,1.0,1.0,161.03600342718443,251.1512078823885,-0.3
-0.29,0.00025,51.0,1.0,1.0,161.03600342718437,251.1512078745914,-0.29
-0.28,0.00025,51.0,1.0,1.0,161.03600342718437,251.15120749089635,-0.28
-0.27,0.00025,51.0,1.0,1.0,161.03600342718443,251.1512057875751,-0.27
-0.26,0.00025,51.0,1.0,1.0,161.03600342718437,251.15120324450712,-0.26
-0.25,0.00025,51.0,1.0,1.0,161.03600342718437,251.15119946345172,-0.25
-0.24,0.00025,51.0,1.0,1.0,161.0360034271843,251.15119478403258,-0.24
-0.23,0.00025,51.0,1.0,1.0,161.03600342718434,251.1511939620061,-0.23
-0.22,0.00025,51.0,1.0,1.0,161.0360034271844,251.15119296059441,-0.22
-0.21,0.00025,51.0,1.0,1.0,161.0360034271844,251.1511918949384,-0.21
-0.2,0.00025,51.0,1.0,1.0,161.03600342718434,251.15116836296636,-0.2
