MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.41,1.51,51.0,1.0,1.0,333.4856696432248,398.07798106908075,-0.41
-0.4,1.51,51.0,1.0,1.0,333.4856696432248,398.07797726679536,-0.4
-0.39,1.51,51.0,1.0,1.0,333.4856696432249,398.07797332386406,-0.39
-0.38,1.51,51.0,1.0,1.0,333.4856696432248,398.0779692353743,-0.38
-0.37,1.51,51.0,1.0,1.0,333.48566964322487,398.077964996252,-0.37
-0.36,1.51,51.0,1.0,1.0,333.48566964322487,398.07796060125753,-0.36
-0.35,1.51,51.0,1.0,1.0,333.48566964322487,398.0779560449815,-0.35
-0.34,1.51,51.0,1.0,1.0,333.4856696432248,398.0779510937406,-0.34
-0.33,1.51,51.0,1.0,1.0,333.485669643225,398.07794590222795,-0.33
-0.32,1.51,51.0,1.0,1.0,333.4856696432248,398.07794049489667,-0.32
-0.31,1.51,51.0,1.0,1.0,333.485669643225,398.0779348614405,-0.31
-0.3,1.51,51.0,1.0,1.0,333.48566964322487,398.07792898580345,-0.3
-0.29,1.51,51.0,1.0,1.0,333.48566964322487,398.077922855039,-0.29
-0.28,1.51,51.0,1.0,1.0,333.48566964322464,398.07791644818616,-0.28
-0.27,1.51,51.0,1.0,1.0,333.48566964322475,398.0779094976336,-0.27
-0.26,1.51,51.0,1.0,1.0,333.4856696432248,398.077901940799,-0.26
-0.25,1.51,51.0,1.0,1.0,333.48566964322487,398.07789347188685,-0.25
-0.24,1.51,51.0,1.0,1.0,333.48566964322487,398.077883517082,-0.24
-0.23,1.51,51.0,1.0,1.0,333.4856696432248,398.0778690990934,-0.23
-0.22,1.51,51.0,1.0,1.0,333.4856696432249,398.07784337700747,-0.22
-0.21,1.51,51.0,1.0,1.0,333.4856696432249,398.0778027149815,-0.21
-0.2,1.51,51.0,1.0,1.0,333.4856696432248,398.0777355475871,-0.2
-0.19,1.51,51.0,1.0,1.0,333.48566964322475,398.0776203887409,-0.19
-0.18,1.51,51.0,1.0,1.0,333.48566964322464,398.07738782726284,-0.18
-0.17,1.51,51.0,1.0,1.0,333.4856696432249,398.076904521132,-0.17
-0.16,1.51,51.0,1.0,1.0,333.48566964322487,398.0760091951851,-0.16
-0.15,1.51,51.0,1.0,1.0,333.48566964322475,398.0752294258401,-0.15
-0.14,1.51,51.0,1.0,1.0,333.485669643225,398.0747923045881,-0.14
-0.13,1.51,51.0,1.0,1.0,333.4856696432248,398.0742752372149,-0.13
-0.12,1.51,51.0,1.0,1.0,333.485669643225,398.07365994990516,-0.12
-0.11,1.51,51.0,1.0,1.0,333.48566964322487,398.07292276638,-0.11
-0.1,1.51,51.0,1.0,1.0,333.48566964322475,398.0720325386062,-0.1
-0.09,1.51,51.0,1.0,1.0,333.48566964322464,398.07094756531797,-0.09
-0.08,1.51,51.0,1.0,1.0,333.4856696432249,398.06961087673903,-0.08
-0.07,1.51,51.0,1.0,1.0,333.48566964322464,398.0679427904967,-0.07
-0.06,1.51,51.0,1.0,1.0,333.48566964322475,398.06582872795457,-0.06
-0.05,1.51,51.0,1.0,1.0,333.48566964322487,398.06542066777274,-0.05
-0.04,1.51,51.0,1.0,1.0,333.485669643225,398.06542066777274,-0.04
-0.03,1.51,51.0,1.0,1.0,333.48566964322487,398.06542066777274,-0.03
-0.02,1.51,51.0,1.0,1.0,333.48566964322487,398.06542066777274,-0.02
-0.01,1.51,51.0,1.0,1.0,333.4856696432248,398.06542066777274,-0.01
0.0,1.51,51.0,1.0,1.0,333.48566964322487,398.06542066777274,0.0
-1.0,1.52,49.774189067793856,0.9759644915253697,0.5770257776008105,142.16017031615502,478.92789300472975,-1.0
-0.99,1.52,49.806823827363644,0.9766043887718362,0.5878013239232502,152.10401126570756,478.1783811400458,-0.99
-0.98,1.52,49.8394172220938,0.9772434749430157,0.5985768702456901,162.2423797131935,468.1153678447529,-0.98
